slippage,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r,entry_ts_tbbo,entry_price_tbbo,exit_ts_tbbo,exit_price_tbbo,exit_reason_tbbo,pnl_r_tbbo,target_hit_ts,stop_hit_ts,note
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 02:30:00+00:00,2025-05-01 02:33:00+00:00,19941.5000,2025-05-01 06:33:00+00:00,19944.2500,time_exit,59.5714,19822.3571,20239.3571,2.7500,0.0231,2025-05-01 02:33:01.701494633+00:00,19942.0000,2025-05-01 07:29:59.929452565+00:00,19954.1250,time_exit,0.1013,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-01 03:00:00+00:00,2025-05-01 03:05:00+00:00,19926.2500,2025-05-01 07:05:00+00:00,19925.7500,time_exit,57.3080,20040.8661,19639.7098,0.5000,0.0044,2025-05-01 03:05:05.340556529+00:00,19925.2500,2025-05-01 07:59:55.580913363+00:00,19956.3750,time_exit,-0.2692,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-01 03:00:00+00:00,2025-05-01 03:02:00+00:00,5635.2500,2025-05-01 07:02:00+00:00,5637.0000,time_exit,13.0714,5661.3929,5569.8929,-1.7500,-0.0669,2025-05-01 03:02:01.742630065+00:00,5635.0000,2025-05-01 07:59:55.201963271+00:00,5644.6250,time_exit,-0.3647,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 03:30:00+00:00,2025-05-01 03:33:00+00:00,19940.7500,2025-05-01 07:33:00+00:00,19955.0000,time_exit,56.5982,19827.5536,20223.7411,14.2500,0.1259,2025-05-01 03:33:00.263336083+00:00,19940.7500,2025-05-01 08:29:59.652671009+00:00,19960.1250,time_exit,0.1712,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-01 03:30:00+00:00,2025-05-01 03:35:00+00:00,5642.7500,2025-05-01 07:35:00+00:00,5646.7500,time_exit,12.8036,5617.1429,5706.7679,4.0000,0.1562,2025-05-01 03:35:09.841462867+00:00,5643.0000,2025-05-01 08:29:58.515066015+00:00,5645.1250,time_exit,0.0822,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 00:00:00+00:00,2025-05-01 00:03:00+00:00,19929.7500,2025-05-01 04:03:00+00:00,19965.0000,time_exit,77.3705,19775.0089,20316.6027,35.2500,0.2278,2025-05-01 00:03:00.098425587+00:00,19929.7500,2025-05-01 04:59:58.581208531+00:00,19941.1250,time_exit,0.0735,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-01 00:00:00+00:00,2025-05-01 00:03:00+00:00,5637.5000,2025-05-01 04:03:00+00:00,5648.7500,time_exit,18.6295,5600.2411,5730.6473,11.2500,0.3019,2025-05-01 00:03:00.145301143+00:00,5637.5000,2025-05-01 04:59:51.477827097+00:00,5644.1250,time_exit,0.1778,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 03:45:00+00:00,2025-05-01 03:47:00+00:00,19958.7500,2025-05-01 07:47:00+00:00,19960.0000,time_exit,44.8661,19869.0179,20183.0804,1.2500,0.0139,2025-05-01 03:47:01.803709551+00:00,19958.7500,2025-05-01 08:44:58.046190311+00:00,19968.0000,time_exit,0.1031,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-01 03:45:00+00:00,2025-05-01 03:47:00+00:00,5646.0000,2025-05-01 07:47:00+00:00,5646.5000,time_exit,9.2277,5627.5446,5692.1384,0.5000,0.0271,2025-05-01 03:47:02.261926253+00:00,5646.0000,2025-05-01 08:44:55.788565449+00:00,5647.6250,time_exit,0.0881,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-01 04:30:00+00:00,2025-05-01 04:33:00+00:00,19934.2500,2025-05-01 08:33:00+00:00,19958.2500,time_exit,32.9732,20000.1964,19769.3839,-24.0000,-0.3639,2025-05-01 04:33:04.558256195+00:00,19933.7500,2025-05-01 09:29:56.259450643+00:00,19995.8750,time_exit,-0.9350,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-01 04:30:00+00:00,2025-05-01 04:33:00+00:00,5642.0000,2025-05-01 08:33:00+00:00,5645.2500,time_exit,6.8438,5655.6875,5607.7812,-3.2500,-0.2374,2025-05-01 04:33:04.556943705+00:00,5642.0000,2025-05-01 09:07:30.316120475+00:00,5655.2500,stop,-0.9680,,2025-05-01 09:07:30.316120475+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-01 06:00:00+00:00,2025-05-01 06:05:00+00:00,19926.2500,2025-05-01 08:46:00+00:00,19979.2321,stop,26.4911,19979.2321,19793.7946,-52.9821,-1.0000,2025-05-01 06:05:03.326756277+00:00,19925.5000,2025-05-01 08:46:44.731066801+00:00,19979.5000,stop,-1.0050,,2025-05-01 08:46:44.731066801+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-01 06:00:00+00:00,2025-05-01 06:05:00+00:00,5641.5000,2025-05-01 09:02:00+00:00,5652.8839,stop,5.6920,5652.8839,5613.0402,-11.3839,-1.0000,2025-05-01 06:05:01.332158177+00:00,5641.5000,2025-05-01 09:02:07.397663567+00:00,5653.0000,stop,-1.0102,,2025-05-01 09:02:07.397663567+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 07:30:00+00:00,2025-05-01 07:33:00+00:00,19955.0000,2025-05-01 11:33:00+00:00,20005.2500,time_exit,25.6875,19903.6250,20083.4375,50.2500,0.9781,2025-05-01 07:33:00.233459077+00:00,19955.5000,2025-05-01 12:29:57.014073679+00:00,19993.1250,time_exit,0.7253,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-01 07:30:00+00:00,2025-05-01 07:33:00+00:00,5646.5000,2025-05-01 11:33:00+00:00,5652.7500,time_exit,5.8527,5634.7946,5675.7634,6.2500,0.5339,2025-05-01 07:33:00.233095991+00:00,5646.7500,2025-05-01 12:29:59.945013827+00:00,5646.5000,time_exit,-0.0209,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 08:45:00+00:00,2025-05-01 08:47:00+00:00,19981.0000,2025-05-01 12:47:00+00:00,19974.5000,time_exit,25.3661,19930.2679,20107.8304,-6.5000,-0.1281,2025-05-01 08:47:00.346182845+00:00,19981.7500,2025-05-01 13:31:51.184249077+00:00,19930.2500,stop,-1.0003,,2025-05-01 13:31:51.184249077+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-01 08:45:00+00:00,2025-05-01 08:47:00+00:00,5650.7500,2025-05-01 12:30:00+00:00,5638.7768,stop,5.9866,5638.7768,5680.6830,-11.9732,-1.0000,2025-05-01 08:47:05.234684767+00:00,5650.7500,2025-05-01 12:30:00.113204885+00:00,5638.5000,stop,-1.0231,,2025-05-01 12:30:00.113204885+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 09:00:00+00:00,2025-05-01 09:02:00+00:00,19983.5000,2025-05-01 13:02:00+00:00,19952.2500,time_exit,26.1964,19931.1071,20114.4821,-31.2500,-0.5965,2025-05-01 09:02:00.081758075+00:00,19983.7500,2025-05-01 13:31:50.953637061+00:00,19931.0000,stop,-1.0020,,2025-05-01 13:31:50.953637061+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-01 09:00:00+00:00,2025-05-01 09:02:00+00:00,5652.2500,2025-05-01 12:30:00+00:00,5639.9286,stop,6.1607,5639.9286,5683.0536,-12.3214,-1.0000,2025-05-01 09:02:00.081761437+00:00,5652.2500,2025-05-01 12:30:00.113204885+00:00,5639.5000,stop,-1.0348,,2025-05-01 12:30:00.113204885+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 09:45:00+00:00,2025-05-01 09:47:00+00:00,20005.5000,2025-05-01 12:30:00+00:00,19955.3571,stop,25.0714,19955.3571,20130.8571,-50.1429,-1.0000,2025-05-01 09:47:00.571672579+00:00,20005.5000,2025-05-01 12:30:37.276899195+00:00,19955.0000,stop,-1.0071,,2025-05-01 12:30:37.276899195+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-01 09:45:00+00:00,2025-05-01 09:47:00+00:00,5657.7500,2025-05-01 11:22:00+00:00,5645.7768,stop,5.9866,5645.7768,5687.6830,-11.9732,-1.0000,2025-05-01 09:47:00.559759549+00:00,5657.7500,2025-05-01 11:22:12.272707913+00:00,5645.7500,stop,-1.0022,,2025-05-01 11:22:12.272707913+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-01 10:30:00+00:00,2025-05-01 10:32:00+00:00,5653.0000,2025-05-01 14:32:00+00:00,5656.0000,time_exit,5.9732,5664.9464,5623.1339,-3.0000,-0.2511,2025-05-01 10:32:01.077652287+00:00,5652.7500,2025-05-01 14:37:15.327421867+00:00,5665.0000,stop,-1.0044,,2025-05-01 14:37:15.327421867+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-01 10:45:00+00:00,2025-05-01 10:47:00+00:00,5649.0000,2025-05-01 14:27:00+00:00,5660.7054,stop,5.8527,5660.7054,5619.7366,-11.7054,-1.0000,2025-05-01 10:47:00.222786861+00:00,5649.0000,2025-05-01 14:27:59.053040043+00:00,5660.7500,stop,-1.0038,,2025-05-01 14:27:59.053040043+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-01 12:30:00+00:00,2025-05-01 12:34:00+00:00,19980.0000,2025-05-01 14:40:00+00:00,20035.3929,stop,27.6964,20035.3929,19841.5179,-55.3929,-1.0000,2025-05-01 12:34:00.072779553+00:00,19978.7500,2025-05-01 14:40:22.203549875+00:00,20034.5000,stop,-0.9842,,2025-05-01 14:40:22.203549875+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-01 12:30:00+00:00,2025-05-01 12:34:00+00:00,5645.0000,2025-05-01 14:24:00+00:00,5659.3571,stop,7.1786,5659.3571,5609.1071,-14.3571,-1.0000,2025-05-01 12:34:00.100122129+00:00,5644.7500,2025-05-01 14:24:11.986302451+00:00,5659.7500,stop,-1.0269,,2025-05-01 14:24:11.986302451+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-01 12:45:00+00:00,2025-05-01 12:47:00+00:00,19979.2500,2025-05-01 14:40:00+00:00,20033.6786,stop,27.2143,20033.6786,19843.1786,-54.4286,-1.0000,2025-05-01 12:47:00.647687929+00:00,19978.7500,2025-05-01 14:40:07.827665691+00:00,20034.0000,stop,-1.0059,,2025-05-01 14:40:07.827665691+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 14:30:00+00:00,2025-05-01 14:33:00+00:00,19987.2500,2025-05-01 18:33:00+00:00,20026.2500,time_exit,53.1964,19880.8571,20253.2321,39.0000,0.3666,2025-05-01 14:33:00.102838029+00:00,19987.7500,2025-05-01 19:29:59.529872409+00:00,20016.7500,time_exit,0.2713,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-01 14:30:00+00:00,2025-05-01 14:33:00+00:00,5656.2500,2025-05-01 16:17:00+00:00,5632.2500,stop,12.0000,5632.2500,5716.2500,-24.0000,-1.0000,2025-05-01 14:33:00.033104435+00:00,5656.2500,2025-05-01 16:17:01.949195119+00:00,5632.2500,stop,-1.0000,,2025-05-01 16:17:01.949195119+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 14:45:00+00:00,2025-05-01 14:47:00+00:00,20036.5000,2025-05-01 16:16:00+00:00,19932.3929,stop,52.0536,19932.3929,20296.7679,-104.1071,-1.0000,2025-05-01 14:47:00.000630241+00:00,20037.2500,2025-05-01 16:16:12.378329205+00:00,19932.2500,stop,-1.0014,,2025-05-01 16:16:12.378329205+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 15:00:00+00:00,2025-05-01 15:03:00+00:00,20059.5000,2025-05-01 15:55:00+00:00,19967.2500,stop,46.1250,19967.2500,20290.1250,-92.2500,-1.0000,2025-05-01 15:03:00.006583113+00:00,20059.5000,2025-05-01 15:55:46.488602261+00:00,19967.2500,stop,-1.0000,,2025-05-01 15:55:46.488602261+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-01 15:45:00+00:00,2025-05-01 15:48:00+00:00,20036.7500,2025-05-01 19:48:00+00:00,20012.7500,time_exit,45.2411,20127.2321,19810.5446,24.0000,0.2652,2025-05-01 15:48:00.012553837+00:00,20036.7500,2025-05-01 20:02:00.681079425+00:00,19810.5446,target,2.5000,2025-05-01 20:02:00.681079425+00:00,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-01 15:45:00+00:00,2025-05-01 15:48:00+00:00,5661.2500,2025-05-01 19:48:00+00:00,5663.0000,time_exit,11.1830,5683.6161,5605.3348,-1.7500,-0.0782,2025-05-01 15:48:00.035509919+00:00,5661.0000,2025-05-01 20:05:00.456093503+00:00,5605.3348,target,2.4613,2025-05-01 20:05:00.456093503+00:00,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-01 16:00:00+00:00,2025-05-01 16:02:00+00:00,19982.0000,2025-05-01 20:02:00+00:00,19794.0000,time_exit,50.5045,20083.0089,19729.4777,188.0000,1.8612,2025-05-01 16:02:00.035457555+00:00,19981.2500,2025-05-01 20:59:59.740428597+00:00,19797.7500,time_exit,1.8033,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-01 16:00:00+00:00,2025-05-01 16:03:00+00:00,5647.0000,2025-05-01 20:03:00+00:00,5610.5000,time_exit,12.4688,5671.9375,5584.6562,36.5000,1.4637,2025-05-01 16:03:00.028379597+00:00,5647.0000,2025-05-01 20:59:59.613976739+00:00,5611.8750,time_exit,1.4085,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 17:15:00+00:00,2025-05-01 17:18:00+00:00,20023.5000,2025-05-01 19:56:00+00:00,19906.0714,stop,58.7143,19906.0714,20317.0714,-117.4286,-1.0000,2025-05-01 17:18:00.031391955+00:00,20023.5000,2025-05-01 19:56:09.128475005+00:00,19906.0000,stop,-1.0006,,2025-05-01 19:56:09.128475005+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-01 17:15:00+00:00,2025-05-01 17:18:00+00:00,5659.5000,2025-05-01 19:56:00+00:00,5630.4375,stop,14.5312,5630.4375,5732.1562,-29.0625,-1.0000,2025-05-01 17:18:00.015718055+00:00,5659.5000,2025-05-01 19:56:39.442278949+00:00,5630.5000,stop,-0.9978,,2025-05-01 19:56:39.442278949+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-01 18:15:00+00:00,2025-05-01 18:17:00+00:00,5664.2500,2025-05-01 19:56:00+00:00,5633.2054,stop,15.5223,5633.2054,5741.8616,-31.0446,-1.0000,2025-05-01 18:17:00.017015493+00:00,5664.2500,2025-05-01 19:56:20.850176687+00:00,5633.0000,stop,-1.0066,,2025-05-01 19:56:20.850176687+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-01 20:00:00+00:00,2025-05-01 20:02:00+00:00,19815.0000,2025-05-02 00:02:00+00:00,19786.5000,time_exit,70.0179,19955.0357,19464.9107,28.5000,0.2035,2025-05-01 20:02:00.008126823+00:00,19815.0000,2025-05-02 00:49:19.698141939+00:00,19955.0357,stop,-1.0000,,2025-05-02 00:49:19.698141939+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-01 20:00:00+00:00,2025-05-01 20:02:00+00:00,5613.7500,2025-05-02 00:02:00+00:00,5611.0000,time_exit,17.3973,5648.5446,5526.7634,2.7500,0.0790,2025-05-01 20:02:00.001162277+00:00,5613.7500,2025-05-02 00:46:00.024383201+00:00,5648.5446,stop,-1.0000,,2025-05-02 00:46:00.024383201+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-01 22:00:00+00:00,2025-05-01 22:02:00+00:00,19783.7500,2025-05-02 00:47:00+00:00,19932.5982,stop,74.4241,19932.5982,19411.6295,-148.8482,-1.0000,2025-05-01 22:02:00.610219019+00:00,19783.7500,2025-05-02 00:47:29.471085151+00:00,19933.2500,stop,-1.0044,,2025-05-02 00:47:29.471085151+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-01 22:00:00+00:00,2025-05-01 22:02:00+00:00,5609.2500,2025-05-02 00:43:00+00:00,5646.0000,stop,18.3750,5646.0000,5517.3750,-36.7500,-1.0000,2025-05-01 22:02:00.259454203+00:00,5609.2500,2025-05-02 00:43:26.718175363+00:00,5646.0000,stop,-1.0000,,2025-05-02 00:43:26.718175363+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-01 23:15:00+00:00,2025-05-01 23:17:00+00:00,19808.7500,2025-05-02 03:17:00+00:00,19962.2500,time_exit,62.3571,19684.0357,20120.5357,153.5000,1.2308,2025-05-01 23:17:00.085886253+00:00,19808.7500,2025-05-02 04:14:54.213143617+00:00,19985.5000,time_exit,1.4172,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-02 00:30:00+00:00,2025-05-02 00:33:00+00:00,19869.2500,2025-05-02 04:33:00+00:00,19971.5000,time_exit,59.0759,19751.0982,20164.6295,102.2500,0.8654,2025-05-02 00:33:00.429815601+00:00,19869.2500,2025-05-02 05:29:57.821841041+00:00,19964.7500,time_exit,0.8083,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-02 00:30:00+00:00,2025-05-02 00:33:00+00:00,5636.7500,2025-05-02 04:33:00+00:00,5665.2500,time_exit,14.8795,5606.9911,5711.1473,28.5000,0.9577,2025-05-02 00:33:00.429580873+00:00,5636.7500,2025-05-02 05:29:59.527817617+00:00,5662.1250,time_exit,0.8527,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-02 00:45:00+00:00,2025-05-02 00:47:00+00:00,19921.7500,2025-05-02 04:47:00+00:00,19978.2500,time_exit,57.7366,19806.2768,20210.4330,56.5000,0.4893,2025-05-02 00:47:00.103920807+00:00,19921.7500,2025-05-02 05:44:52.457124765+00:00,19949.3750,time_exit,0.2392,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-02 00:45:00+00:00,2025-05-02 00:47:00+00:00,5651.7500,2025-05-02 04:47:00+00:00,5668.0000,time_exit,14.6116,5622.5268,5724.8080,16.2500,0.5561,2025-05-02 00:47:00.104233489+00:00,5651.7500,2025-05-02 05:44:59.644044323+00:00,5658.6250,time_exit,0.2353,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-02 01:00:00+00:00,2025-05-02 01:06:00+00:00,19923.2500,2025-05-02 05:06:00+00:00,19980.2500,time_exit,61.0714,19801.1071,20228.6071,57.0000,0.4667,2025-05-02 01:06:00.750048187+00:00,19923.2500,2025-05-02 05:59:50.744213319+00:00,19949.8750,time_exit,0.2180,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-02 01:00:00+00:00,2025-05-02 01:06:00+00:00,5655.7500,2025-05-02 05:06:00+00:00,5667.0000,time_exit,15.4821,5624.7857,5733.1607,11.2500,0.3633,2025-05-02 01:06:00.750077219+00:00,5655.7500,2025-05-02 05:59:57.956756289+00:00,5659.1250,time_exit,0.1090,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-02 01:30:00+00:00,2025-05-02 01:32:00+00:00,5666.2500,2025-05-02 05:32:00+00:00,5664.2500,time_exit,15.1875,5635.8750,5742.1875,-2.0000,-0.0658,2025-05-02 01:32:00.226246959+00:00,5666.5000,2025-05-02 06:29:59.556321873+00:00,5652.3750,time_exit,-0.4612,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-02 02:45:00+00:00,2025-05-02 02:47:00+00:00,19962.7500,2025-05-02 06:47:00+00:00,19922.2500,time_exit,56.6116,19849.5268,20245.8080,-40.5000,-0.3577,2025-05-02 02:47:04.684089079+00:00,19962.7500,2025-05-02 07:44:59.486907445+00:00,19920.6250,time_exit,-0.3721,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-02 02:45:00+00:00,2025-05-02 02:47:00+00:00,5667.7500,2025-05-02 06:47:00+00:00,5653.5000,time_exit,14.2500,5639.2500,5739.0000,-14.2500,-0.5000,2025-05-02 02:47:07.085448567+00:00,5667.7500,2025-05-02 07:44:55.625052111+00:00,5652.6250,time_exit,-0.5307,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-02 05:15:00+00:00,2025-05-02 05:17:00+00:00,19970.0000,2025-05-02 09:17:00+00:00,19908.0000,time_exit,35.9330,20041.8661,19790.3348,62.0000,0.8627,2025-05-02 05:17:04.079916283+00:00,19970.0000,2025-05-02 10:14:59.152961563+00:00,19934.0000,time_exit,0.5009,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-02 05:15:00+00:00,2025-05-02 05:18:00+00:00,5663.2500,2025-05-02 09:18:00+00:00,5644.5000,time_exit,8.9732,5681.1964,5618.3839,18.7500,1.0448,2025-05-02 05:18:03.316053913+00:00,5663.2500,2025-05-02 10:14:54.870531739+00:00,5649.3750,time_exit,0.7731,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-02 06:15:00+00:00,2025-05-02 06:17:00+00:00,19919.7500,2025-05-02 10:17:00+00:00,19938.0000,time_exit,37.0848,19993.9196,19734.3259,-18.2500,-0.2461,2025-05-02 06:17:01.995039307+00:00,19919.7500,2025-05-02 11:14:59.453381245+00:00,19938.8750,time_exit,-0.2579,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-02 06:15:00+00:00,2025-05-02 06:17:00+00:00,5654.0000,2025-05-02 10:17:00+00:00,5651.0000,time_exit,9.2009,5672.4018,5607.9955,3.0000,0.1630,2025-05-02 06:17:02.110297431+00:00,5654.0000,2025-05-02 11:14:58.323430377+00:00,5648.6250,time_exit,0.2921,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-02 06:00:00+00:00,2025-05-02 06:02:00+00:00,19927.2500,2025-05-02 10:02:00+00:00,19924.0000,time_exit,37.4330,20002.1161,19740.0848,3.2500,0.0434,2025-05-02 06:02:00.774121677+00:00,19926.5000,2025-05-02 10:59:59.246454615+00:00,19932.7500,time_exit,-0.0827,,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-02 06:00:00+00:00,2025-05-02 06:02:00+00:00,5653.5000,2025-05-02 10:02:00+00:00,5647.2500,time_exit,9.3482,5672.1964,5606.7589,6.2500,0.3343,2025-05-02 06:02:00.095682957+00:00,5653.2500,2025-05-02 10:59:59.545683399+00:00,5648.6250,time_exit,0.2441,,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-02 07:15:00+00:00,2025-05-02 07:18:00+00:00,19944.5000,2025-05-02 08:55:00+00:00,19875.5268,stop,34.4866,19875.5268,20116.9330,-68.9732,-1.0000,2025-05-02 07:18:00.832646173+00:00,19945.2500,2025-05-02 08:55:45.970011393+00:00,19875.2500,stop,-1.0040,,2025-05-02 08:55:45.970011393+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-02 07:15:00+00:00,2025-05-02 07:18:00+00:00,5658.7500,2025-05-02 08:53:00+00:00,5642.3571,stop,8.1964,5642.3571,5699.7321,-16.3929,-1.0000,2025-05-02 07:18:00.149343711+00:00,5659.0000,2025-05-02 08:53:24.864037023+00:00,5641.2500,stop,-1.0665,,2025-05-02 08:53:24.864037023+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-02 04:00:00+00:00,2025-05-02 04:03:00+00:00,5666.7500,2025-05-02 08:03:00+00:00,5646.2500,time_exit,11.5446,5643.6607,5724.4732,-20.5000,-0.8879,2025-05-02 04:03:00.175984873+00:00,5666.7500,2025-05-02 08:06:36.210335723+00:00,5643.2500,stop,-1.0178,,2025-05-02 08:06:36.210335723+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bearish,short,2025-05-02 09:00:00+00:00,2025-05-02 09:03:00+00:00,19870.2500,2025-05-02 10:12:00+00:00,19934.5357,stop,32.1429,19934.5357,19709.5357,-64.2857,-1.0000,2025-05-02 09:03:00.005340723+00:00,19869.5000,2025-05-02 10:12:06.872114363+00:00,19934.5000,stop,-0.9995,,2025-05-02 10:12:06.872114363+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bearish,short,2025-05-02 09:00:00+00:00,2025-05-02 09:03:00+00:00,5635.2500,2025-05-02 09:48:00+00:00,5649.9286,stop,7.3393,5649.9286,5598.5536,-14.6786,-1.0000,2025-05-02 09:03:00.005079269+00:00,5635.0000,2025-05-02 09:48:43.869271665+00:00,5650.0000,stop,-1.0048,,2025-05-02 09:48:43.869271665+00:00,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-02 12:45:00+00:00,2025-05-02 12:47:00+00:00,20050.7500,2025-05-02 16:01:00+00:00,20241.4643,target,38.1429,19974.4643,20241.4643,190.7143,2.5000,2025-05-02 12:47:00.568525013+00:00,20051.7500,2025-05-02 16:01:10.398988589+00:00,20241.4643,target,2.4547,2025-05-02 16:01:10.398988589+00:00,,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-02 12:45:00+00:00,2025-05-02 12:47:00+00:00,5675.0000,2025-05-02 16:37:00+00:00,5720.2679,target,9.0536,5656.8929,5720.2679,45.2679,2.5000,2025-05-02 12:47:00.490020491+00:00,5675.0000,2025-05-02 16:37:38.922649881+00:00,5720.2679,target,2.5000,2025-05-02 16:37:38.922649881+00:00,,
no_slippage,fvg_zone_took_high_all,2025,NQ.c.0,bullish,long,2025-05-02 13:00:00+00:00,2025-05-02 13:02:00+00:00,20105.2500,2025-05-02 13:52:00+00:00,20024.5446,stop,40.3527,20024.5446,20307.0134,-80.7054,-1.0000,2025-05-02 13:02:00.178482661+00:00,20105.2500,2025-05-02 13:52:38.784924951+00:00,20024.2500,stop,-1.0037,,2025-05-02 13:52:38.784924951+00:00,
no_slippage,fvg_zone_took_high_all,2025,ES.c.0,bullish,long,2025-05-02 13:00:00+00:00,2025-05-02 13:02:00+00:00,5691.7500,2025-05-02 13:51:00+00:00,5672.3571,stop,9.6964,5672.3571,5740.2321,-19.3929,-1.0000,2025-05-02 13:02:00.237839699+00:00,5691.7500,2025-05-02 13:51:23.956066119+00:00,5672.0000,stop,-1.0184,,2025-05-02 13:51:23.956066119+00:00,
