variant,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r,entry_ts_tbbo,entry_price_tbbo,exit_ts_tbbo,exit_price_tbbo,exit_reason_tbbo,pnl_r_tbbo,target_hit_ts,stop_hit_ts,note
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-06-26 22:00:00+00:00,2025-06-26 22:03:00+00:00,6196.2500,2025-06-27 02:03:00+00:00,6197.5000,time_exit,5.5714,6185.1071,6224.1071,1.2500,0.1122,2025-06-26 22:03:00.180735255+00:00,6196.2500,2025-06-27 02:59:56.320907205+00:00,6201.8750,time_exit,0.5048,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-06-27 00:00:00+00:00,2025-06-27 00:02:00+00:00,22682.5000,2025-06-27 04:02:00+00:00,22691.5000,time_exit,21.9777,22638.5446,22792.3884,9.0000,0.2048,2025-06-27 00:02:00.169943989+00:00,22682.5000,2025-06-27 04:59:57.178192435+00:00,22688.3750,time_exit,0.1337,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-06-27 00:00:00+00:00,2025-06-27 00:02:00+00:00,6197.7500,2025-06-27 04:02:00+00:00,6201.5000,time_exit,4.9688,6187.8125,6222.5938,3.7500,0.3774,2025-06-27 00:02:00.169719895+00:00,6197.7500,2025-06-27 04:59:56.747991369+00:00,6200.1250,time_exit,0.2390,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-06-27 06:00:00+00:00,2025-06-27 06:02:00+00:00,22710.0000,2025-06-27 10:02:00+00:00,22735.7500,time_exit,13.2321,22683.5357,22776.1607,25.7500,0.9730,2025-06-27 06:02:04.465566007+00:00,22710.0000,2025-06-27 10:59:59.615318205+00:00,22734.8750,time_exit,0.9399,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-06-27 06:00:00+00:00,2025-06-27 06:02:00+00:00,6204.2500,2025-06-27 10:02:00+00:00,6208.5000,time_exit,2.7857,6198.6786,6218.1786,4.2500,0.7628,2025-06-27 06:02:12.604243827+00:00,6204.2500,2025-06-27 10:59:59.529948821+00:00,6209.6250,time_exit,0.9647,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-06-27 14:00:00+00:00,2025-06-27 14:04:00+00:00,22797.7500,2025-06-27 14:58:00+00:00,22751.4107,stop,23.1696,22751.4107,22913.5982,-46.3393,-1.0000,2025-06-27 14:04:00.001089837+00:00,22797.7500,2025-06-27 14:58:07.989773161+00:00,22750.5000,stop,-1.0197,,2025-06-27 14:58:07.989773161+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-06-27 14:00:00+00:00,2025-06-27 14:02:00+00:00,6225.0000,2025-06-27 17:46:00+00:00,6215.8393,stop,4.5804,6215.8393,6247.9018,-9.1607,-1.0000,2025-06-27 14:02:00.008989299+00:00,6225.0000,2025-06-27 17:46:00.392917007+00:00,6216.0000,stop,-0.9825,,2025-06-27 17:46:00.392917007+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-06-29 22:00:00+00:00,2025-06-29 22:02:00+00:00,22779.0000,2025-06-30 02:02:00+00:00,22828.0000,time_exit,40.4866,22698.0268,22981.4330,49.0000,0.6051,2025-06-29 22:02:02.703750363+00:00,22781.0000,2025-06-30 02:59:59.222572167+00:00,22861.3750,time_exit,0.9687,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-06-29 22:00:00+00:00,2025-06-29 22:02:00+00:00,6228.5000,2025-06-30 02:02:00+00:00,6239.7500,time_exit,9.4821,6209.5357,6275.9107,11.2500,0.5932,2025-06-29 22:02:00.737121077+00:00,6228.5000,2025-06-30 02:59:59.150464161+00:00,6246.1250,time_exit,0.9294,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-06-30 00:00:00+00:00,2025-06-30 00:03:00+00:00,22812.5000,2025-06-30 04:03:00+00:00,22878.0000,time_exit,38.3036,22735.8929,23004.0179,65.5000,0.8550,2025-06-30 00:03:00.070539945+00:00,22813.5000,2025-06-30 04:59:56.602188887+00:00,22874.1250,time_exit,0.7812,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-06-30 00:00:00+00:00,2025-06-30 00:03:00+00:00,6238.0000,2025-06-30 04:03:00+00:00,6248.7500,time_exit,9.3616,6219.2768,6284.8080,10.7500,0.5742,2025-06-30 00:03:00.551941709+00:00,6238.2500,2025-06-30 04:59:59.973481303+00:00,6247.6250,time_exit,0.4941,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-06-30 06:00:00+00:00,2025-06-30 06:03:00+00:00,22878.7500,2025-06-30 10:03:00+00:00,22882.5000,time_exit,16.0580,22846.6339,22959.0402,3.7500,0.1168,2025-06-30 06:03:00.157367817+00:00,22878.7500,2025-06-30 10:59:59.770720059+00:00,22890.6250,time_exit,0.3698,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-06-30 06:00:00+00:00,2025-06-30 06:06:00+00:00,6251.7500,2025-06-30 07:06:00+00:00,6245.2411,stop,3.2545,6245.2411,6268.0223,-6.5089,-1.0000,2025-06-30 06:06:00.097057327+00:00,6251.7500,2025-06-30 07:06:04.800999027+00:00,6245.2500,stop,-0.9986,,2025-06-30 07:06:04.800999027+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-06-30 14:00:00+00:00,2025-06-30 14:02:00+00:00,22833.5000,2025-06-30 17:57:00+00:00,22787.1071,stop,23.1964,22787.1071,22949.4821,-46.3929,-1.0000,2025-06-30 14:02:00.012487745+00:00,22833.5000,2025-06-30 17:57:08.777390105+00:00,22788.5000,stop,-0.9700,,2025-06-30 17:57:08.777390105+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-06-30 14:00:00+00:00,2025-06-30 14:02:00+00:00,6239.0000,2025-06-30 17:57:00+00:00,6230.2679,stop,4.3661,6230.2679,6260.8304,-8.7321,-1.0000,2025-06-30 14:02:00.011560797+00:00,6239.0000,2025-06-30 17:57:02.343774455+00:00,6230.7500,stop,-0.9448,,2025-06-30 17:57:02.343774455+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-06-30 22:00:00+00:00,2025-06-30 22:02:00+00:00,22863.0000,2025-07-01 02:02:00+00:00,22903.7500,time_exit,32.8929,22797.2143,23027.4643,40.7500,0.6194,2025-06-30 22:02:00.992954821+00:00,22865.2500,2025-07-01 02:59:59.874990455+00:00,22878.3750,time_exit,0.1929,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-06-30 22:00:00+00:00,2025-06-30 22:02:00+00:00,6244.7500,2025-07-01 02:02:00+00:00,6255.2500,time_exit,8.0089,6228.7321,6284.7946,10.5000,0.6555,2025-06-30 22:02:04.196916419+00:00,6245.0000,2025-07-01 02:59:59.865383077+00:00,6248.6250,time_exit,0.2228,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-01 00:00:00+00:00,2025-07-01 00:02:00+00:00,6252.5000,2025-07-01 04:02:00+00:00,6247.5000,time_exit,7.2857,6237.9286,6288.9286,-5.0000,-0.3431,2025-07-01 00:02:00.128974571+00:00,6252.7500,2025-07-01 04:59:42.566682721+00:00,6244.3750,time_exit,-0.5651,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-07-01 00:00:00+00:00,2025-07-01 00:02:00+00:00,22891.5000,2025-07-01 04:02:00+00:00,22873.0000,time_exit,29.5714,22832.3571,23039.3571,-18.5000,-0.3128,2025-07-01 00:02:00.030435637+00:00,22891.5000,2025-07-01 04:59:59.569506159+00:00,22857.5000,time_exit,-0.5749,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-01 06:00:00+00:00,2025-07-01 06:02:00+00:00,22837.5000,2025-07-01 10:02:00+00:00,22839.2500,time_exit,14.9598,22867.4196,22762.7009,-1.7500,-0.0585,2025-07-01 06:02:00.035537469+00:00,22837.5000,2025-07-01 10:59:59.574164823+00:00,22838.7500,time_exit,-0.0418,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-07-01 06:00:00+00:00,2025-07-01 06:02:00+00:00,6242.7500,2025-07-01 07:04:00+00:00,6249.0179,stop,3.1339,6249.0179,6227.0804,-6.2679,-1.0000,2025-07-01 06:02:00.031845473+00:00,6242.2500,2025-07-01 07:04:43.580830779+00:00,6249.2500,stop,-1.0343,,2025-07-01 07:04:43.580830779+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-01 14:00:00+00:00,2025-07-01 14:03:00+00:00,22806.2500,2025-07-01 14:46:00+00:00,22685.3125,target,24.1875,22854.6250,22685.3125,120.9375,2.5000,2025-07-01 14:03:00.131790667+00:00,22805.7500,2025-07-01 14:46:42.568564277+00:00,22685.3125,target,2.4642,2025-07-01 14:46:42.568564277+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-01 12:00:00+00:00,2025-07-01 12:02:00+00:00,22825.5000,2025-07-01 14:34:00+00:00,22734.7634,target,18.1473,22861.7946,22734.7634,90.7366,2.5000,2025-07-01 12:02:00.121493463+00:00,22825.5000,2025-07-01 14:34:25.531854041+00:00,22734.7634,target,2.5000,2025-07-01 14:34:25.531854041+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-01 22:00:00+00:00,2025-07-01 22:04:00+00:00,22704.5000,2025-07-02 02:04:00+00:00,22685.7500,time_exit,48.7098,22801.9196,22460.9509,18.7500,0.1925,2025-07-01 22:04:01.357368139+00:00,22704.5000,2025-07-02 02:59:57.644886049+00:00,22738.8750,time_exit,-0.3529,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-01 22:00:00+00:00,2025-07-01 22:03:00+00:00,6250.5000,2025-07-02 02:03:00+00:00,6247.7500,time_exit,8.8393,6232.8214,6294.6964,-2.7500,-0.1556,2025-07-01 22:03:00.106220937+00:00,6250.7500,2025-07-02 02:59:56.127680585+00:00,6258.8750,time_exit,0.4532,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-02 02:00:00+00:00,2025-07-02 02:03:00+00:00,6247.5000,2025-07-02 06:03:00+00:00,6267.0000,time_exit,4.5536,6238.3929,6270.2679,19.5000,2.1412,2025-07-02 02:03:03.043852767+00:00,6247.7500,2025-07-02 06:46:07.602112501+00:00,6270.2679,target,2.4065,2025-07-02 06:46:07.602112501+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-02 00:00:00+00:00,2025-07-02 00:03:00+00:00,22710.5000,2025-07-02 04:03:00+00:00,22740.7500,time_exit,31.8348,22774.1696,22551.3259,-30.2500,-0.4751,2025-07-02 00:03:00.221671065+00:00,22710.5000,2025-07-02 04:25:22.752532521+00:00,22774.0000,stop,-0.9973,,2025-07-02 04:25:22.752532521+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-02 00:00:00+00:00,2025-07-02 00:02:00+00:00,6253.0000,2025-07-02 04:02:00+00:00,6259.0000,time_exit,6.4554,6240.0893,6285.2768,6.0000,0.4647,2025-07-02 00:02:01.905730283+00:00,6253.2500,2025-07-02 04:59:53.799610917+00:00,6265.6250,time_exit,0.9403,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-02 06:00:00+00:00,2025-07-02 06:02:00+00:00,6265.5000,2025-07-02 07:43:00+00:00,6259.0179,stop,3.2411,6259.0179,6281.7054,-6.4821,-1.0000,2025-07-02 06:02:00.339349177+00:00,6265.5000,2025-07-02 07:43:58.189105673+00:00,6258.7500,stop,-1.0413,,2025-07-02 07:43:58.189105673+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-02 07:00:00+00:00,2025-07-02 07:03:00+00:00,22770.0000,2025-07-02 10:30:00+00:00,22689.9107,target,16.0179,22802.0357,22689.9107,80.0893,2.5000,2025-07-02 07:03:00.353664469+00:00,22770.0000,2025-07-02 10:30:19.356302295+00:00,22689.9107,target,2.5000,2025-07-02 10:30:19.356302295+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-07-02 12:00:00+00:00,2025-07-02 12:02:00+00:00,6246.7500,2025-07-02 14:25:00+00:00,6255.3214,stop,4.2857,6255.3214,6225.3214,-8.5714,-1.0000,2025-07-02 12:02:00.120915845+00:00,6246.5000,2025-07-02 14:25:49.990705599+00:00,6255.5000,stop,-1.0202,,2025-07-02 14:25:49.990705599+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-02 14:00:00+00:00,2025-07-02 14:03:00+00:00,6247.7500,2025-07-02 18:03:00+00:00,6266.0000,time_exit,5.5580,6236.6339,6275.5402,18.2500,1.6418,2025-07-02 14:03:00.008578109+00:00,6248.0000,2025-07-02 18:59:59.751819429+00:00,6270.3750,time_exit,1.9686,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-07-02 19:00:00+00:00,2025-07-02 19:02:00+00:00,22838.2500,2025-07-02 23:02:00+00:00,22847.0000,time_exit,35.5580,22767.1339,23016.0402,8.7500,0.1230,2025-07-02 19:02:00.007065449+00:00,22838.7500,2025-07-02 23:59:55.055020599+00:00,22849.0000,time_exit,0.1431,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-07-02 22:00:00+00:00,2025-07-02 22:02:00+00:00,22851.7500,2025-07-03 02:02:00+00:00,22844.0000,time_exit,27.8438,22796.0625,22990.9688,-7.7500,-0.1392,2025-07-02 22:02:01.027330155+00:00,22853.0000,2025-07-03 02:59:55.028363991+00:00,22848.0000,time_exit,-0.0878,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-02 22:00:00+00:00,2025-07-02 22:02:00+00:00,6277.7500,2025-07-03 02:02:00+00:00,6275.5000,time_exit,5.0357,6267.6786,6302.9286,-2.2500,-0.2234,2025-07-02 22:02:01.794662019+00:00,6277.7500,2025-07-03 02:59:56.157236999+00:00,6275.2500,time_exit,-0.2482,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-07-03 00:00:00+00:00,2025-07-03 00:03:00+00:00,22842.0000,2025-07-03 04:03:00+00:00,22862.5000,time_exit,18.6027,22804.7946,22935.0134,20.5000,0.5510,2025-07-03 00:03:03.105923735+00:00,22842.7500,2025-07-03 04:59:49.399079583+00:00,22866.3750,time_exit,0.6224,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-03 00:00:00+00:00,2025-07-03 00:03:00+00:00,6276.2500,2025-07-03 04:03:00+00:00,6279.5000,time_exit,3.6964,6268.8571,6294.7321,3.2500,0.4396,2025-07-03 00:03:03.105575275+00:00,6276.5000,2025-07-03 04:59:58.476365637+00:00,6280.3750,time_exit,0.5070,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-07-03 06:00:00+00:00,2025-07-03 06:05:00+00:00,22865.5000,2025-07-03 10:05:00+00:00,22843.0000,time_exit,12.9509,22839.5982,22930.2545,-22.5000,-0.8687,2025-07-03 06:05:00.942400647+00:00,22865.5000,2025-07-03 10:06:39.549031713+00:00,22838.7500,stop,-1.0327,,2025-07-03 10:06:39.549031713+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-03 06:00:00+00:00,2025-07-03 06:05:00+00:00,6279.5000,2025-07-03 10:05:00+00:00,6274.7500,time_exit,2.8527,6273.7946,6293.7634,-4.7500,-0.8326,2025-07-03 06:05:00.942641541+00:00,6279.5000,2025-07-03 10:06:39.547246299+00:00,6273.7500,stop,-1.0078,,2025-07-03 10:06:39.547246299+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-07-03 14:00:00+00:00,2025-07-03 14:02:00+00:00,23024.0000,2025-07-03 17:14:00+00:00,23059.0000,time_exit,24.0402,22975.9196,23144.2009,35.0000,0.7279,2025-07-03 14:02:00.028414687+00:00,23024.5000,2025-07-03 17:14:59.888581081+00:00,23058.7500,time_exit,0.7050,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-03 14:00:00+00:00,2025-07-03 14:02:00+00:00,6316.2500,2025-07-03 17:14:00+00:00,6323.5000,time_exit,5.4777,6305.2946,6343.6384,7.2500,0.6618,2025-07-03 14:02:00.038600301+00:00,6316.2500,2025-07-03 17:14:59.602824261+00:00,6323.3750,time_exit,0.6504,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-07-03 22:00:00+00:00,2025-07-03 22:03:00+00:00,23041.0000,2025-07-04 02:03:00+00:00,23026.0000,time_exit,30.9509,22979.0982,23195.7545,-15.0000,-0.2423,2025-07-03 22:03:00.164851681+00:00,23043.0000,2025-07-04 02:59:55.300192057+00:00,23014.6250,time_exit,-0.4440,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-03 22:00:00+00:00,2025-07-03 22:02:00+00:00,6317.2500,2025-07-04 02:02:00+00:00,6315.2500,time_exit,6.7232,6303.8036,6350.8661,-2.0000,-0.1487,2025-07-03 22:02:00.619149211+00:00,6317.7500,2025-07-04 02:59:53.836201641+00:00,6310.8750,time_exit,-0.4930,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-07-04 00:00:00+00:00,2025-07-04 00:03:00+00:00,23032.5000,2025-07-04 04:03:00+00:00,23006.7500,time_exit,31.5804,22969.3393,23190.4018,-25.7500,-0.4077,2025-07-04 00:03:00.133370535+00:00,23033.5000,2025-07-04 04:59:51.532513289+00:00,23005.6250,time_exit,-0.4345,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-04 00:00:00+00:00,2025-07-04 00:03:00+00:00,6314.7500,2025-07-04 04:03:00+00:00,6308.0000,time_exit,6.8438,6301.0625,6348.9688,-6.7500,-0.4932,2025-07-04 00:03:02.112406239+00:00,6315.0000,2025-07-04 04:59:58.895448179+00:00,6306.3750,time_exit,-0.6188,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-07-04 06:00:00+00:00,2025-07-04 06:03:00+00:00,23000.2500,2025-07-04 07:13:00+00:00,22972.9554,stop,13.6473,22972.9554,23068.4866,-27.2946,-1.0000,2025-07-04 06:03:05.885109763+00:00,23000.7500,2025-07-04 07:13:29.688337411+00:00,22972.2500,stop,-1.0254,,2025-07-04 07:13:29.688337411+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-04 06:00:00+00:00,2025-07-04 06:07:00+00:00,6304.5000,2025-07-04 07:13:00+00:00,6298.7143,stop,2.8929,6298.7143,6318.9643,-5.7857,-1.0000,2025-07-04 06:07:00.520008949+00:00,6304.5000,2025-07-04 07:13:29.687875523+00:00,6298.2500,stop,-1.0802,,2025-07-04 07:13:29.687875523+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-04 14:00:00+00:00,2025-07-04 14:05:00+00:00,22917.0000,2025-07-04 16:59:00+00:00,22906.7500,time_exit,27.7366,22972.4732,22778.3170,10.2500,0.1848,2025-07-04 14:05:00.111349363+00:00,22915.7500,2025-07-04 16:59:59.772523387+00:00,22907.1250,time_exit,0.1521,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-07-04 14:00:00+00:00,2025-07-04 14:03:00+00:00,6287.2500,2025-07-04 16:59:00+00:00,6283.5000,time_exit,5.6384,6298.5268,6259.0580,3.7500,0.3325,2025-07-04 14:03:00.444631235+00:00,6287.0000,2025-07-04 16:59:59.772172633+00:00,6283.8750,time_exit,0.2711,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-06 22:00:00+00:00,2025-07-06 22:03:00+00:00,22995.5000,2025-07-07 02:03:00+00:00,22940.7500,time_exit,21.9107,23039.3214,22885.9464,54.7500,1.2494,2025-07-06 22:03:00.607884259+00:00,22994.0000,2025-07-07 02:59:58.977423413+00:00,22957.6250,time_exit,0.8026,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-07-06 22:00:00+00:00,2025-07-06 22:03:00+00:00,6304.7500,2025-07-07 02:03:00+00:00,6297.2500,time_exit,4.4196,6313.5893,6282.6518,7.5000,0.8485,2025-07-06 22:03:00.949314161+00:00,6304.7500,2025-07-07 02:59:55.016548635+00:00,6298.3750,time_exit,0.7212,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-07 00:00:00+00:00,2025-07-07 00:02:00+00:00,22982.5000,2025-07-07 04:02:00+00:00,22977.7500,time_exit,25.2054,23032.9107,22856.4732,4.7500,0.0942,2025-07-07 00:02:00.160259949+00:00,22982.0000,2025-07-07 04:59:59.670032789+00:00,22947.0000,time_exit,0.6875,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-07-07 00:00:00+00:00,2025-07-07 00:07:00+00:00,6304.2500,2025-07-07 04:07:00+00:00,6304.5000,time_exit,5.2634,6314.7768,6277.9330,-0.2500,-0.0237,2025-07-07 00:07:00.095751423+00:00,6303.7500,2025-07-07 04:59:52.703240249+00:00,6297.3750,time_exit,0.5781,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-07 10:00:00+00:00,2025-07-07 10:02:00+00:00,6306.2500,2025-07-07 13:34:00+00:00,6298.1875,stop,4.0312,6298.1875,6326.4062,-8.0625,-1.0000,2025-07-07 10:02:00.129664429+00:00,6306.2500,2025-07-07 13:34:02.003973387+00:00,6298.2500,stop,-0.9922,,2025-07-07 13:34:02.003973387+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-07 14:00:00+00:00,2025-07-07 14:02:00+00:00,22925.0000,2025-07-07 18:02:00+00:00,22877.0000,time_exit,25.0536,22975.1071,22799.7321,48.0000,0.9579,2025-07-07 14:02:00.000150427+00:00,22925.0000,2025-07-07 18:21:00.077306157+00:00,22799.7321,target,2.5000,2025-07-07 18:21:00.077306157+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,high,long,2025-07-07 14:00:00+00:00,2025-07-07 14:04:00+00:00,22934.0000,2025-07-07 14:57:00+00:00,22883.8929,stop,25.0536,22883.8929,23059.2679,-50.1071,-1.0000,2025-07-07 14:04:00.155734521+00:00,22934.0000,2025-07-07 14:57:32.303501629+00:00,22883.7500,stop,-1.0029,,2025-07-07 14:57:32.303501629+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,high,long,2025-07-07 14:00:00+00:00,2025-07-07 14:04:00+00:00,6300.2500,2025-07-07 14:53:00+00:00,6290.0714,stop,5.0893,6290.0714,6325.6964,-10.1786,-1.0000,2025-07-07 14:04:00.011400153+00:00,6300.5000,2025-07-07 14:53:22.852904375+00:00,6290.0000,stop,-1.0068,,2025-07-07 14:53:22.852904375+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-07-07 16:00:00+00:00,2025-07-07 16:03:00+00:00,6289.2500,2025-07-07 18:16:00+00:00,6257.5089,target,6.3482,6301.9464,6257.5089,31.7411,2.5000,2025-07-07 16:03:00.028302195+00:00,6289.2500,2025-07-07 18:16:26.806074799+00:00,6257.5089,target,2.5000,2025-07-07 18:16:26.806074799+00:00,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-07 22:00:00+00:00,2025-07-07 22:02:00+00:00,22846.0000,2025-07-08 02:02:00+00:00,22891.0000,time_exit,48.4018,22942.8036,22603.9911,-45.0000,-0.4649,2025-07-07 22:02:03.798771697+00:00,22846.0000,2025-07-08 02:59:59.765677999+00:00,22936.1250,time_exit,-0.9310,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-07-07 22:00:00+00:00,2025-07-07 22:02:00+00:00,6265.5000,2025-07-08 02:02:00+00:00,6271.5000,time_exit,11.8795,6289.2589,6206.1027,-6.0000,-0.2525,2025-07-07 22:02:02.342174543+00:00,6265.2500,2025-07-08 02:59:59.835204317+00:00,6279.3750,time_exit,-0.5883,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-08 00:00:00+00:00,2025-07-08 00:03:00+00:00,22873.2500,2025-07-08 04:03:00+00:00,22917.2500,time_exit,44.9196,22963.0893,22648.6518,-44.0000,-0.4898,2025-07-08 00:03:01.262916727+00:00,22873.0000,2025-07-08 04:59:58.210964345+00:00,22910.2500,time_exit,-0.4135,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-07-08 00:00:00+00:00,2025-07-08 00:03:00+00:00,6267.5000,2025-07-08 04:03:00+00:00,6276.5000,time_exit,11.1027,6289.7054,6211.9866,-9.0000,-0.4053,2025-07-08 00:03:01.268791241+00:00,6267.2500,2025-07-08 04:59:57.428176917+00:00,6276.1250,time_exit,-0.3952,,,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,ES.c.0,low,short,2025-07-08 06:00:00+00:00,2025-07-08 06:03:00+00:00,6280.5000,2025-07-08 07:55:00+00:00,6288.2679,stop,3.8839,6288.2679,6261.0804,-7.7679,-1.0000,2025-07-08 06:03:04.743858049+00:00,6280.2500,2025-07-08 07:55:17.436737281+00:00,6288.5000,stop,-1.0289,,2025-07-08 07:55:17.436737281+00:00,
B_sweep_REVERSED,sweep_ob_confirm_all,2025,NQ.c.0,low,short,2025-07-08 10:00:00+00:00,2025-07-08 10:02:00+00:00,22920.2500,2025-07-08 11:45:00+00:00,22956.1161,stop,17.9330,22956.1161,22830.5848,-35.8661,-1.0000,2025-07-08 10:02:04.102022741+00:00,22919.5000,2025-07-08 11:45:58.903968955+00:00,22956.5000,stop,-1.0105,,2025-07-08 11:45:58.903968955+00:00,
