slippage,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r,family,entry_hour_utc
primary_2tick,2018,ES.c.0,high,long,2018-05-10 14:00:00+00:00,2018-05-10 14:02:00+00:00,2707.25,2018-05-10 16:07:00+00:00,2718.2321,target,2.1964,2702.8571,2718.2321,10.9821,2.5,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-11 04:00:00+00:00,2018-05-11 04:03:00+00:00,6970.0,2018-05-11 08:03:00+00:00,6957.25,time_exit,4.2857,6978.5714,6948.5714,12.75,1.4875,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-05-11 14:00:00+00:00,2018-05-11 14:02:00+00:00,6961.5,2018-05-11 16:15:00+00:00,6945.6071,stop,7.6964,6946.1071,6999.9821,-15.8929,-1.0325,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-14 04:00:00+00:00,2018-05-14 04:03:00+00:00,6987.5,2018-05-14 08:03:00+00:00,6976.75,time_exit,4.9286,6997.3571,6962.8571,10.75,1.0906,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-14 11:00:00+00:00,2018-05-14 11:02:00+00:00,6977.5,2018-05-14 13:37:00+00:00,6986.4375,stop,4.2188,6985.9375,6956.4062,-8.9375,-1.0593,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-05-14 14:00:00+00:00,2018-05-14 14:02:00+00:00,6994.0,2018-05-14 16:57:00+00:00,6981.75,stop,5.875,6982.25,7023.375,-12.25,-1.0426,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-15 00:00:00+00:00,2018-05-15 00:03:00+00:00,6974.75,2018-05-15 04:03:00+00:00,6965.75,time_exit,9.9241,6994.5982,6925.1295,9.0,0.4534,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-15 07:00:00+00:00,2018-05-15 07:02:00+00:00,6955.5,2018-05-15 11:02:00+00:00,6960.25,time_exit,4.7545,6945.9911,6979.2723,4.75,0.4995,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-05-15 14:00:00+00:00,2018-05-15 14:05:00+00:00,2704.75,2018-05-15 14:32:00+00:00,2711.5982,stop,3.1741,2711.0982,2688.8795,-6.8482,-1.0788,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-15 15:00:00+00:00,2018-05-15 15:02:00+00:00,6888.75,2018-05-15 17:58:00+00:00,6860.6339,stop,13.808,6861.1339,6957.7902,-28.1161,-1.0181,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-15 23:00:00+00:00,2018-05-15 23:16:00+00:00,6881.25,2018-05-16 03:16:00+00:00,6884.0,time_exit,12.8438,6855.5625,6945.4688,2.75,0.1071,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-16 04:00:00+00:00,2018-05-16 04:03:00+00:00,6896.25,2018-05-16 06:29:00+00:00,6884.4196,stop,5.6652,6884.9196,6924.5759,-11.8304,-1.0441,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-05-16 07:00:00+00:00,2018-05-16 07:04:00+00:00,2711.25,2018-05-16 09:14:00+00:00,2707.2679,stop,1.7411,2707.7679,2719.9554,-3.9821,-1.1436,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-05-16 14:00:00+00:00,2018-05-16 14:03:00+00:00,6922.5,2018-05-16 18:03:00+00:00,6944.5,time_exit,8.2768,6905.9464,6963.8839,22.0,1.329,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-17 00:00:00+00:00,2018-05-17 00:03:00+00:00,6940.0,2018-05-17 04:03:00+00:00,6937.25,time_exit,7.2321,6954.4643,6903.8393,2.75,0.1901,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-17 04:00:00+00:00,2018-05-17 04:03:00+00:00,6935.75,2018-05-17 06:31:00+00:00,6914.1875,target,4.3125,6944.375,6914.1875,21.5625,2.5,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-05-17 07:00:00+00:00,2018-05-17 07:02:00+00:00,2717.5,2018-05-17 10:02:00+00:00,2720.8393,stop,1.4196,2720.3393,2710.4018,-3.3393,-1.1761,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-05-17 14:00:00+00:00,2018-05-17 14:02:00+00:00,2721.25,2018-05-17 14:53:00+00:00,2731.1607,target,1.9821,2717.2857,2731.1607,9.9107,2.5,Sweep reversed (filtered),14.0
primary_2tick,2018,ES.c.0,bearish,short,2018-05-17 15:00:00+00:00,2018-05-17 15:02:00+00:00,2730.5,2018-05-17 17:55:00+00:00,2717.5759,target,2.5848,2735.6696,2717.5759,12.9241,2.5,OB strict,
primary_2tick,2018,NQ.c.0,low,short,2018-05-17 18:00:00+00:00,2018-05-17 18:02:00+00:00,6884.25,2018-05-17 18:41:00+00:00,6909.6875,stop,12.4688,6909.1875,6821.9062,-25.4375,-1.0201,Sweep reversed (filtered),18.0
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-17 19:00:00+00:00,2018-05-17 19:02:00+00:00,6920.0,2018-05-17 23:02:00+00:00,6910.5,time_exit,14.3973,6891.2054,6991.9866,-9.5,-0.3299,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-05-17 23:00:00+00:00,2018-05-17 23:02:00+00:00,2722.25,2018-05-18 03:02:00+00:00,2723.75,time_exit,3.7232,2714.8036,2740.8661,1.5,0.2014,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-05-18 04:00:00+00:00,2018-05-18 04:03:00+00:00,2725.5,2018-05-18 07:19:00+00:00,2721.2232,stop,1.8884,2721.7232,2734.942,-4.2768,-1.1324,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-05-18 12:00:00+00:00,2018-05-18 12:03:00+00:00,2721.75,2018-05-18 12:50:00+00:00,2712.6429,target,1.8214,2725.3929,2712.6429,9.1071,2.5,Sweep reversed (filtered),12.0
primary_2tick,2018,ES.c.0,bullish,long,2018-05-18 13:00:00+00:00,2018-05-18 13:02:00+00:00,2715.0,2018-05-18 14:35:00+00:00,2709.9196,stop,2.2902,2710.4196,2726.4509,-5.0804,-1.1092,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-05-18 15:00:00+00:00,2018-05-18 15:02:00+00:00,2715.25,2018-05-18 19:02:00+00:00,2713.5,time_exit,3.1741,2708.9018,2731.1205,-1.75,-0.2757,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-05-21 04:00:00+00:00,2018-05-21 04:03:00+00:00,2729.5,2018-05-21 08:03:00+00:00,2728.0,time_exit,2.4777,2734.4554,2717.1116,1.5,0.3027,OB strict,
primary_2tick,2018,NQ.c.0,low,short,2018-05-21 12:00:00+00:00,2018-05-21 12:02:00+00:00,6918.0,2018-05-21 12:54:00+00:00,6928.9196,stop,5.2098,6928.4196,6891.9509,-10.9196,-1.048,Sweep reversed (filtered),12.0
primary_2tick,2018,NQ.c.0,high,long,2018-05-21 13:00:00+00:00,2018-05-21 13:03:00+00:00,6926.25,2018-05-21 13:38:00+00:00,6955.2455,target,5.7991,6914.6518,6955.2455,28.9955,2.5,Sweep reversed (filtered),13.0
primary_2tick,2018,ES.c.0,high,long,2018-05-21 14:00:00+00:00,2018-05-21 14:02:00+00:00,2733.75,2018-05-21 15:26:00+00:00,2729.7946,stop,1.7277,2730.2946,2742.3884,-3.9554,-1.1447,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-21 16:00:00+00:00,2018-05-21 16:03:00+00:00,6905.75,2018-05-21 18:30:00+00:00,6883.3929,stop,10.9286,6883.8929,6960.3929,-22.3571,-1.0229,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-22 01:00:00+00:00,2018-05-22 01:03:00+00:00,6911.75,2018-05-22 05:03:00+00:00,6916.75,time_exit,6.5491,6898.6518,6944.4955,5.0,0.3817,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-05-22 07:00:00+00:00,2018-05-22 07:02:00+00:00,2735.75,2018-05-22 11:02:00+00:00,2737.5,time_exit,0.8839,2733.9821,2740.1696,1.75,0.9899,Sweep reversed (filtered),7.0
primary_2tick,2018,ES.c.0,high,long,2018-05-22 12:00:00+00:00,2018-05-22 12:04:00+00:00,2738.5,2018-05-22 14:13:00+00:00,2735.8571,stop,1.0714,2736.3571,2743.8571,-2.6429,-1.2333,Sweep reversed (filtered),12.0
primary_2tick,2018,ES.c.0,bearish,short,2018-05-22 15:00:00+00:00,2018-05-22 15:07:00+00:00,2736.25,2018-05-22 19:07:00+00:00,2731.0,time_exit,2.7321,2741.7143,2722.5893,5.25,0.9608,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-05-22 20:00:00+00:00,2018-05-22 20:05:00+00:00,2725.5,2018-05-23 00:05:00+00:00,2723.5,time_exit,3.2143,2719.0714,2741.5714,-2.0,-0.3111,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-23 12:00:00+00:00,2018-05-23 12:05:00+00:00,6837.0,2018-05-23 13:47:00+00:00,6878.183,target,8.2366,6820.5268,6878.183,41.183,2.5,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-05-23 14:00:00+00:00,2018-05-23 14:02:00+00:00,2714.5,2018-05-23 14:14:00+00:00,2721.3214,stop,3.1607,2720.8214,2698.6964,-6.8214,-1.0791,Sweep reversed (filtered),14.0
primary_2tick,2018,ES.c.0,bullish,long,2018-05-23 15:00:00+00:00,2018-05-23 15:02:00+00:00,2713.25,2018-05-23 19:02:00+00:00,2728.0,time_exit,3.4955,2706.2589,2730.7277,14.75,2.1098,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-05-23 19:00:00+00:00,2018-05-23 19:02:00+00:00,6939.25,2018-05-23 23:02:00+00:00,6956.75,time_exit,16.3527,6906.5446,7021.0134,17.5,0.5351,Sweep reversed (filtered),19.0
primary_2tick,2018,ES.c.0,bearish,short,2018-05-23 23:00:00+00:00,2018-05-23 23:02:00+00:00,2729.75,2018-05-24 03:02:00+00:00,2726.75,time_exit,3.683,2737.1161,2711.3348,3.0,0.4073,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-05-24 04:00:00+00:00,2018-05-24 04:03:00+00:00,2724.25,2018-05-24 05:35:00+00:00,2728.2321,stop,1.7411,2727.7321,2715.5446,-3.9821,-1.1436,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-24 08:00:00+00:00,2018-05-24 08:02:00+00:00,6968.75,2018-05-24 12:02:00+00:00,6954.0,time_exit,7.0045,6982.7589,6933.7277,14.75,1.0529,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-24 12:00:00+00:00,2018-05-24 12:02:00+00:00,6954.75,2018-05-24 13:43:00+00:00,6968.9375,stop,6.8438,6968.4375,6920.5312,-14.1875,-1.0365,OB strict,
primary_2tick,2018,NQ.c.0,low,short,2018-05-24 14:00:00+00:00,2018-05-24 14:02:00+00:00,6916.25,2018-05-24 16:00:00+00:00,6936.8393,stop,10.0446,6936.3393,6866.0268,-20.5893,-1.0249,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-24 16:00:00+00:00,2018-05-24 16:06:00+00:00,6935.5,2018-05-24 20:06:00+00:00,6952.25,time_exit,13.7812,6907.9375,7004.4062,16.75,0.6077,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-05-24 23:00:00+00:00,2018-05-24 23:03:00+00:00,2728.5,2018-05-25 03:03:00+00:00,2734.5,time_exit,2.7589,2722.9821,2742.2946,6.0,1.0874,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-05-25 04:00:00+00:00,2018-05-25 04:02:00+00:00,2734.75,2018-05-25 08:02:00+00:00,2729.75,time_exit,1.3929,2737.5357,2727.7857,5.0,1.7949,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-05-25 08:00:00+00:00,2018-05-25 08:03:00+00:00,2729.0,2018-05-25 08:19:00+00:00,2732.9554,stop,1.7277,2732.4554,2720.3616,-3.9554,-1.1447,Sweep reversed (filtered),8.0
primary_2tick,2018,ES.c.0,low,short,2018-05-25 11:00:00+00:00,2018-05-25 11:02:00+00:00,2731.75,2018-05-25 12:08:00+00:00,2722.308,target,1.8884,2735.5268,2722.308,9.442,2.5,Sweep reversed (filtered),11.0
primary_2tick,2018,NQ.c.0,low,short,2018-05-25 13:00:00+00:00,2018-05-25 13:02:00+00:00,6953.5,2018-05-25 13:48:00+00:00,6968.7321,stop,7.3661,6968.2321,6916.6696,-15.2321,-1.0339,Sweep reversed (filtered),13.0
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-25 14:00:00+00:00,2018-05-25 14:02:00+00:00,6972.0,2018-05-25 18:02:00+00:00,6962.0,time_exit,10.6607,6950.6786,7025.3036,-10.0,-0.469,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-05-27 23:00:00+00:00,2018-05-27 23:03:00+00:00,2726.75,2018-05-28 03:03:00+00:00,2728.75,time_exit,3.1071,2720.5357,2742.2857,2.0,0.3218,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-28 04:00:00+00:00,2018-05-28 04:04:00+00:00,6997.0,2018-05-28 08:04:00+00:00,6993.25,time_exit,6.0134,7009.0268,6966.933,3.75,0.3118,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-05-28 14:00:00+00:00,2018-05-28 14:02:00+00:00,6982.5,2018-05-28 16:59:00+00:00,6992.0,time_exit,5.9464,6970.6071,7012.2321,9.5,0.7988,Sweep reversed (filtered),14.0
primary_2tick,2018,ES.c.0,bullish,long,2018-05-28 23:00:00+00:00,2018-05-28 23:03:00+00:00,2723.25,2018-05-29 01:09:00+00:00,2718.6518,stop,2.0491,2719.1518,2733.4955,-4.5982,-1.122,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-29 13:00:00+00:00,2018-05-29 13:03:00+00:00,6938.25,2018-05-29 15:45:00+00:00,6911.7143,stop,13.0179,6912.2143,7003.3393,-26.5357,-1.0192,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-05-30 00:00:00+00:00,2018-05-30 00:04:00+00:00,2689.25,2018-05-30 04:04:00+00:00,2693.25,time_exit,4.3929,2680.4643,2711.2143,4.0,0.4553,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-05-30 06:00:00+00:00,2018-05-30 06:02:00+00:00,6946.5,2018-05-30 10:02:00+00:00,6964.25,time_exit,8.25,6930.0,6987.75,17.75,1.0758,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-05-30 11:00:00+00:00,2018-05-30 11:02:00+00:00,6966.75,2018-05-30 13:54:00+00:00,6948.2232,stop,9.0134,6948.7232,7011.817,-18.5268,-1.0277,Sweep reversed (filtered),11.0
primary_2tick,2018,ES.c.0,bullish,long,2018-05-30 14:00:00+00:00,2018-05-30 14:02:00+00:00,2704.5,2018-05-30 15:58:00+00:00,2721.1071,target,3.3214,2697.8571,2721.1071,16.6071,2.5,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-30 16:00:00+00:00,2018-05-30 16:02:00+00:00,6988.25,2018-05-30 20:02:00+00:00,6985.5,time_exit,10.5134,7009.2768,6935.683,2.75,0.1308,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-05-30 20:00:00+00:00,2018-05-30 20:03:00+00:00,2723.0,2018-05-31 00:03:00+00:00,2721.0,time_exit,3.8571,2730.7143,2703.7143,2.0,0.2593,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-05-31 04:00:00+00:00,2018-05-31 04:06:00+00:00,2723.0,2018-05-31 08:06:00+00:00,2724.0,time_exit,1.6741,2719.6518,2731.3705,1.0,0.2987,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-05-31 09:00:00+00:00,2018-05-31 09:03:00+00:00,2725.0,2018-05-31 13:03:00+00:00,2721.75,time_exit,1.8482,2728.6964,2715.7589,3.25,0.8792,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-05-31 14:00:00+00:00,2018-05-31 14:02:00+00:00,6996.75,2018-05-31 14:48:00+00:00,6976.0,stop,10.125,6976.5,7047.375,-20.75,-1.0247,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bearish,short,2018-05-31 16:00:00+00:00,2018-05-31 16:02:00+00:00,7005.5,2018-05-31 20:02:00+00:00,6977.0,time_exit,12.9241,7031.3482,6940.8795,28.5,1.1026,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-05-31 23:00:00+00:00,2018-05-31 23:05:00+00:00,2708.0,2018-06-01 03:05:00+00:00,2710.25,time_exit,3.75,2700.5,2726.75,2.25,0.3,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-06-01 04:00:00+00:00,2018-06-01 04:02:00+00:00,2708.75,2018-06-01 06:50:00+00:00,2715.4464,target,1.3393,2706.0714,2715.4464,6.6964,2.5,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-06-01 07:00:00+00:00,2018-06-01 07:02:00+00:00,7003.25,2018-06-01 11:02:00+00:00,7002.0,time_exit,5.1295,7013.5089,6977.6027,1.25,0.1218,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-06-01 12:00:00+00:00,2018-06-01 12:04:00+00:00,2718.75,2018-06-01 14:22:00+00:00,2730.1339,target,2.2768,2714.1964,2730.1339,11.3839,2.5,Sweep reversed (filtered),12.0
primary_2tick,2018,ES.c.0,bearish,short,2018-06-03 22:00:00+00:00,2018-06-03 22:03:00+00:00,2730.5,2018-06-04 00:18:00+00:00,2736.3839,stop,2.692,2735.8839,2717.0402,-5.8839,-1.0929,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-06-04 11:00:00+00:00,2018-06-04 11:06:00+00:00,7107.5,2018-06-04 13:35:00+00:00,7117.3482,stop,4.6741,7116.8482,7084.1295,-9.8482,-1.0535,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-06-04 14:00:00+00:00,2018-06-04 14:04:00+00:00,7114.75,2018-06-04 16:27:00+00:00,7147.2946,target,6.5089,7101.7321,7147.2946,32.5446,2.5,Sweep reversed (filtered),14.0
primary_2tick,2018,ES.c.0,bearish,short,2018-06-04 23:00:00+00:00,2018-06-04 23:03:00+00:00,2744.25,2018-06-05 03:03:00+00:00,2744.5,time_exit,1.6741,2747.5982,2735.8795,-0.25,-0.0747,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-06-05 07:00:00+00:00,2018-06-05 07:03:00+00:00,2744.25,2018-06-05 09:15:00+00:00,2749.942,target,1.1384,2741.9732,2749.942,5.692,2.5,Sweep reversed (filtered),7.0
primary_2tick,2018,ES.c.0,bearish,short,2018-06-05 12:00:00+00:00,2018-06-05 12:05:00+00:00,2747.5,2018-06-05 14:02:00+00:00,2751.2679,stop,1.6339,2750.7679,2739.3304,-3.7679,-1.153,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-06-05 14:00:00+00:00,2018-06-05 14:02:00+00:00,2751.0,2018-06-05 14:41:00+00:00,2746.1875,stop,2.1562,2746.6875,2761.7812,-4.8125,-1.1159,Sweep reversed (filtered),14.0
primary_2tick,2018,ES.c.0,bearish,short,2018-06-05 15:00:00+00:00,2018-06-05 15:03:00+00:00,2747.5,2018-06-05 19:03:00+00:00,2750.25,time_exit,2.3438,2752.1875,2735.7812,-2.75,-0.5867,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-06-05 23:00:00+00:00,2018-06-05 23:03:00+00:00,7177.75,2018-06-06 03:03:00+00:00,7188.75,time_exit,8.7321,7195.2143,7134.0893,-11.0,-0.6299,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-06-06 04:00:00+00:00,2018-06-06 04:02:00+00:00,7195.75,2018-06-06 08:02:00+00:00,7189.0,time_exit,3.9375,7203.625,7176.0625,6.75,0.8571,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-06-06 13:00:00+00:00,2018-06-06 13:02:00+00:00,2753.75,2018-06-06 13:37:00+00:00,2757.4643,stop,1.6071,2756.9643,2745.7143,-3.7143,-1.1556,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-06-06 14:00:00+00:00,2018-06-06 14:02:00+00:00,2751.0,2018-06-06 15:44:00+00:00,2760.0402,target,1.808,2747.3839,2760.0402,9.0402,2.5,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bearish,short,2018-06-06 16:00:00+00:00,2018-06-06 16:03:00+00:00,7181.0,2018-06-06 18:40:00+00:00,7198.375,stop,8.4375,7197.875,7138.8125,-17.375,-1.0296,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-06-06 23:00:00+00:00,2018-06-06 23:03:00+00:00,2771.25,2018-06-07 03:03:00+00:00,2774.5,time_exit,2.2232,2775.6964,2760.1339,-3.25,-0.7309,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-06-07 07:00:00+00:00,2018-06-07 07:05:00+00:00,7227.25,2018-06-07 11:05:00+00:00,7216.25,time_exit,3.6429,7234.5357,7209.0357,11.0,1.5098,OB strict,
primary_2tick,2018,NQ.c.0,low,short,2018-06-07 12:00:00+00:00,2018-06-07 12:02:00+00:00,7211.5,2018-06-07 14:08:00+00:00,7188.1964,target,4.6607,7220.8214,7188.1964,23.3036,2.5,Sweep reversed (filtered),12.0
primary_2tick,2018,ES.c.0,bearish,short,2018-06-07 15:00:00+00:00,2018-06-07 15:05:00+00:00,2770.75,2018-06-07 19:05:00+00:00,2768.75,time_exit,2.7143,2776.1786,2757.1786,2.0,0.3684,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-06-07 20:00:00+00:00,2018-06-07 20:02:00+00:00,7163.0,2018-06-08 00:02:00+00:00,7157.75,time_exit,17.3304,7128.3393,7249.6518,-5.25,-0.1515,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-06-08 00:00:00+00:00,2018-06-08 00:02:00+00:00,7156.5,2018-06-08 04:01:00+00:00,7144.0,time_exit,10.9955,7178.4911,7101.5223,12.5,0.5684,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-06-08 04:00:00+00:00,2018-06-08 04:03:00+00:00,2769.25,2018-06-08 07:36:00+00:00,2761.9509,target,1.4598,2772.1696,2761.9509,7.2991,2.5,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-06-08 13:00:00+00:00,2018-06-08 13:04:00+00:00,2764.75,2018-06-08 17:04:00+00:00,2773.25,time_exit,3.375,2758.0,2781.625,8.5,1.2593,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-06-08 20:00:00+00:00,2018-06-08 20:04:00+00:00,2779.25,2018-06-08 20:59:00+00:00,2778.75,time_exit,3.1205,2773.0089,2794.8527,-0.5,-0.0801,Sweep reversed (filtered),20.0
primary_2tick,2018,ES.c.0,bearish,short,2018-06-10 22:00:00+00:00,2018-06-10 22:02:00+00:00,2771.0,2018-06-11 00:56:00+00:00,2777.2589,stop,2.8795,2776.7589,2756.6027,-6.2589,-1.0868,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-06-11 05:00:00+00:00,2018-06-11 05:03:00+00:00,2775.5,2018-06-11 06:35:00+00:00,2779.75,stop,1.875,2779.25,2766.125,-4.25,-1.1333,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-06-11 08:00:00+00:00,2018-06-11 08:04:00+00:00,2780.5,2018-06-11 12:04:00+00:00,2777.0,time_exit,1.808,2784.1161,2771.4598,3.5,0.9679,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-06-11 12:00:00+00:00,2018-06-11 12:06:00+00:00,7145.5,2018-06-11 15:44:00+00:00,7175.6339,target,6.0268,7133.4464,7175.6339,30.1339,2.5,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-06-11 16:00:00+00:00,2018-06-11 16:05:00+00:00,7176.0,2018-06-11 20:05:00+00:00,7167.5,time_exit,7.9018,7191.8036,7136.4911,8.5,0.5379,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-06-12 00:00:00+00:00,2018-06-12 00:02:00+00:00,2784.0,2018-06-12 04:02:00+00:00,2783.75,time_exit,1.9286,2787.8571,2774.3571,0.25,0.0648,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-06-12 04:00:00+00:00,2018-06-12 04:03:00+00:00,2782.75,2018-06-12 06:26:00+00:00,2787.2946,stop,2.0223,2786.7946,2772.6384,-4.5446,-1.1236,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-06-12 07:00:00+00:00,2018-06-12 07:03:00+00:00,2787.0,2018-06-12 11:03:00+00:00,2781.0,time_exit,2.317,2791.6339,2775.4152,6.0,1.2948,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-06-12 14:00:00+00:00,2018-06-12 14:02:00+00:00,7179.0,2018-06-12 17:59:00+00:00,7213.7545,target,6.9509,7165.0982,7213.7545,34.7545,2.5,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bearish,short,2018-06-12 18:00:00+00:00,2018-06-12 18:02:00+00:00,7212.75,2018-06-12 22:02:00+00:00,7214.75,time_exit,7.8616,7228.4732,7173.442,-2.0,-0.1272,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-06-13 00:00:00+00:00,2018-06-13 00:06:00+00:00,2788.5,2018-06-13 04:06:00+00:00,2790.0,time_exit,2.3438,2793.1875,2776.7812,-1.5,-0.32,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-06-13 04:00:00+00:00,2018-06-13 04:06:00+00:00,2788.75,2018-06-13 08:06:00+00:00,2786.75,time_exit,1.2723,2791.2946,2782.3884,2.0,0.786,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-06-13 12:00:00+00:00,2018-06-13 12:10:00+00:00,7217.75,2018-06-13 14:15:00+00:00,7239.5134,target,4.3527,7209.0446,7239.5134,21.7634,2.5,Sweep reversed (filtered),12.0
primary_2tick,2018,ES.c.0,bearish,short,2018-06-13 16:00:00+00:00,2018-06-13 16:02:00+00:00,2789.0,2018-06-13 18:06:00+00:00,2781.1652,target,1.567,2792.1339,2781.1652,7.8348,2.5,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-06-13 20:00:00+00:00,2018-06-13 20:02:00+00:00,2778.0,2018-06-14 00:02:00+00:00,2775.0,time_exit,3.2009,2771.5982,2794.0045,-3.0,-0.4686,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-06-14 07:00:00+00:00,2018-06-14 07:02:00+00:00,2770.5,2018-06-14 07:20:00+00:00,2767.1071,stop,1.4464,2767.6071,2777.7321,-3.3929,-1.1728,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-06-14 08:00:00+00:00,2018-06-14 08:03:00+00:00,2772.5,2018-06-14 12:03:00+00:00,2778.5,time_exit,1.6875,2769.125,2780.9375,6.0,1.7778,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-06-14 14:00:00+00:00,2018-06-14 14:02:00+00:00,7265.0,2018-06-14 15:00:00+00:00,7247.2768,stop,8.6116,7247.7768,7308.058,-17.7232,-1.029,Sweep reversed (filtered),14.0
primary_2tick,2018,ES.c.0,bearish,short,2018-06-14 23:00:00+00:00,2018-06-14 23:13:00+00:00,2781.0,2018-06-15 03:13:00+00:00,2783.5,time_exit,2.2768,2785.5536,2769.6161,-2.5,-0.549,OB strict,
