slippage,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r,family,entry_hour_utc
primary_2tick,2018,ES.c.0,bearish,short,2018-03-06 23:00:00+00:00,2018-03-06 23:02:00+00:00,2693.5,2018-03-07 03:02:00+00:00,2698.5,time_exit,6.0134,2705.5268,2663.433,-5.0,-0.4157,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-07 01:00:00+00:00,2018-03-07 01:03:00+00:00,6816.25,2018-03-07 05:03:00+00:00,6839.25,time_exit,17.9062,6780.4375,6905.7812,23.0,0.6422,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-07 04:00:00+00:00,2018-03-07 04:09:00+00:00,2692.5,2018-03-07 08:09:00+00:00,2700.25,time_exit,6.6295,2679.2411,2725.6473,7.75,0.5845,OB strict,
primary_2tick,2018,NQ.c.0,low,short,2018-03-07 07:00:00+00:00,2018-03-07 07:03:00+00:00,6833.5,2018-03-07 08:20:00+00:00,6860.7321,stop,13.3661,6860.2321,6766.6696,-27.2321,-1.0187,Sweep reversed (filtered),7.0
primary_2tick,2018,NQ.c.0,high,long,2018-03-07 12:00:00+00:00,2018-03-07 12:04:00+00:00,6858.25,2018-03-07 15:51:00+00:00,6917.7812,target,11.9062,6834.4375,6917.7812,59.5312,2.5,Sweep reversed (filtered),12.0
primary_2tick,2018,ES.c.0,high,long,2018-03-07 12:00:00+00:00,2018-03-07 12:07:00+00:00,2700.5,2018-03-07 16:07:00+00:00,2716.75,time_exit,4.7812,2690.9375,2724.4062,16.25,1.6993,Sweep reversed (filtered),12.0
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-07 16:00:00+00:00,2018-03-07 16:02:00+00:00,6907.0,2018-03-07 20:02:00+00:00,6911.0,time_exit,15.1071,6937.2143,6831.4643,-4.0,-0.1324,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-08 00:00:00+00:00,2018-03-08 00:02:00+00:00,6919.5,2018-03-08 04:02:00+00:00,6927.0,time_exit,14.692,6948.8839,6846.0402,-7.5,-0.2552,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-03-08 00:00:00+00:00,2018-03-08 00:05:00+00:00,2721.5,2018-03-08 04:05:00+00:00,2725.5,time_exit,5.2768,2732.0536,2695.1161,-4.0,-0.379,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-08 04:00:00+00:00,2018-03-08 04:10:00+00:00,6923.75,2018-03-08 08:10:00+00:00,6944.5,time_exit,7.875,6908.0,6963.125,20.75,1.3175,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-03-08 07:00:00+00:00,2018-03-08 07:03:00+00:00,2726.25,2018-03-08 08:24:00+00:00,2721.3571,stop,2.1964,2721.8571,2737.2321,-4.8929,-1.1138,Sweep reversed (filtered),7.0
primary_2tick,2018,ES.c.0,high,long,2018-03-08 15:00:00+00:00,2018-03-08 15:03:00+00:00,2732.75,2018-03-08 15:37:00+00:00,2726.0,stop,3.125,2726.5,2748.375,-6.75,-1.08,Sweep reversed (filtered),15.0
primary_2tick,2018,NQ.c.0,high,long,2018-03-08 15:00:00+00:00,2018-03-08 15:03:00+00:00,6958.75,2018-03-08 15:40:00+00:00,6942.0,stop,8.125,6942.5,6999.375,-16.75,-1.0308,Sweep reversed (filtered),15.0
primary_2tick,2018,ES.c.0,bearish,short,2018-03-08 16:00:00+00:00,2018-03-08 16:07:00+00:00,2731.25,2018-03-08 20:07:00+00:00,2738.8571,stop,3.5536,2738.3571,2713.4821,-7.6071,-1.0704,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-08 17:00:00+00:00,2018-03-08 17:04:00+00:00,6963.5,2018-03-08 21:04:00+00:00,6972.5,time_exit,9.7232,6982.9464,6914.8839,-9.0,-0.4628,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-03-09 02:00:00+00:00,2018-03-09 02:02:00+00:00,2740.0,2018-03-09 06:02:00+00:00,2738.25,time_exit,4.0179,2748.0357,2719.9107,1.75,0.2178,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-09 02:00:00+00:00,2018-03-09 02:02:00+00:00,6982.5,2018-03-09 06:02:00+00:00,6973.0,time_exit,11.25,7005.0,6926.25,9.5,0.4222,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-03-09 07:00:00+00:00,2018-03-09 07:05:00+00:00,6970.5,2018-03-09 11:05:00+00:00,6978.5,time_exit,6.75,6957.0,7004.25,8.0,0.5926,Sweep reversed (filtered),7.0
primary_2tick,2018,ES.c.0,high,long,2018-03-09 07:00:00+00:00,2018-03-09 07:06:00+00:00,2737.5,2018-03-09 11:06:00+00:00,2739.5,time_exit,2.4777,2732.5446,2749.8884,2.0,0.4036,Sweep reversed (filtered),7.0
primary_2tick,2018,NQ.c.0,high,long,2018-03-09 12:00:00+00:00,2018-03-09 12:02:00+00:00,6977.25,2018-03-09 13:23:00+00:00,6966.5179,stop,5.1161,6967.0179,7002.8304,-10.7321,-1.0489,Sweep reversed (filtered),12.0
primary_2tick,2018,ES.c.0,high,long,2018-03-09 15:00:00+00:00,2018-03-09 15:03:00+00:00,2758.25,2018-03-09 19:03:00+00:00,2777.5,time_exit,4.1652,2749.9196,2779.0759,19.25,2.3108,Sweep reversed (filtered),15.0
primary_2tick,2018,NQ.c.0,high,long,2018-03-09 15:00:00+00:00,2018-03-09 15:03:00+00:00,7025.5,2018-03-09 17:19:00+00:00,7074.4509,target,9.7902,7005.9196,7074.4509,48.9509,2.5,Sweep reversed (filtered),15.0
primary_2tick,2018,ES.c.0,bearish,short,2018-03-11 23:00:00+00:00,2018-03-11 23:03:00+00:00,2792.25,2018-03-12 03:03:00+00:00,2794.75,time_exit,3.2679,2798.7857,2775.9107,-2.5,-0.3825,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-03-12 08:00:00+00:00,2018-03-12 08:04:00+00:00,2796.75,2018-03-12 12:04:00+00:00,2790.75,time_exit,1.8616,2800.4732,2787.442,6.0,1.6115,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-12 08:00:00+00:00,2018-03-12 08:04:00+00:00,7143.25,2018-03-12 12:04:00+00:00,7131.75,time_exit,5.4107,7154.0714,7116.1964,11.5,1.0627,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-03-12 14:00:00+00:00,2018-03-12 14:02:00+00:00,2794.75,2018-03-12 14:31:00+00:00,2788.9196,stop,2.6652,2789.4196,2808.0759,-5.8304,-1.0938,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,high,long,2018-03-12 14:00:00+00:00,2018-03-12 14:02:00+00:00,7143.5,2018-03-12 14:53:00+00:00,7129.2857,stop,6.8571,7129.7857,7177.7857,-14.2143,-1.0365,Sweep reversed (filtered),14.0
primary_2tick,2018,ES.c.0,bearish,short,2018-03-12 15:00:00+00:00,2018-03-12 15:02:00+00:00,2784.25,2018-03-12 19:02:00+00:00,2782.5,time_exit,3.1339,2790.5179,2768.5804,1.75,0.2792,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-12 18:00:00+00:00,2018-03-12 18:04:00+00:00,7144.75,2018-03-12 22:04:00+00:00,7135.75,time_exit,11.1295,7167.0089,7089.1027,9.0,0.4043,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-12 23:00:00+00:00,2018-03-12 23:05:00+00:00,7134.5,2018-03-13 03:05:00+00:00,7128.0,time_exit,11.3973,7157.2946,7077.5134,6.5,0.2852,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-12 23:00:00+00:00,2018-03-12 23:07:00+00:00,2784.25,2018-03-13 03:07:00+00:00,2782.5,time_exit,3.6295,2776.9911,2802.3973,-1.75,-0.2411,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-13 04:00:00+00:00,2018-03-13 04:07:00+00:00,2784.5,2018-03-13 08:07:00+00:00,2788.5,time_exit,1.2455,2782.0089,2790.7277,4.0,1.6057,OB strict,
primary_2tick,2018,NQ.c.0,high,long,2018-03-13 11:00:00+00:00,2018-03-13 11:03:00+00:00,7148.75,2018-03-13 12:31:00+00:00,7167.5,target,3.75,7141.25,7167.5,18.75,2.5,Sweep reversed (filtered),11.0
primary_2tick,2018,ES.c.0,high,long,2018-03-13 12:00:00+00:00,2018-03-13 12:03:00+00:00,2789.75,2018-03-13 12:31:00+00:00,2796.9152,target,1.433,2786.8839,2796.9152,7.1652,2.5,Sweep reversed (filtered),12.0
primary_2tick,2018,ES.c.0,high,long,2018-03-13 13:00:00+00:00,2018-03-13 13:11:00+00:00,2793.25,2018-03-13 15:01:00+00:00,2786.5357,stop,3.1071,2787.0357,2808.7857,-6.7143,-1.0805,Sweep reversed (filtered),13.0
primary_2tick,2018,NQ.c.0,high,long,2018-03-13 14:00:00+00:00,2018-03-13 14:02:00+00:00,7168.75,2018-03-13 14:32:00+00:00,7153.9643,stop,7.1429,7154.4643,7204.4643,-14.7857,-1.035,Sweep reversed (filtered),14.0
primary_2tick,2018,ES.c.0,bearish,short,2018-03-13 15:00:00+00:00,2018-03-13 15:02:00+00:00,2786.25,2018-03-13 16:07:00+00:00,2770.1116,target,3.2277,2792.7054,2770.1116,16.1384,2.5,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-13 15:00:00+00:00,2018-03-13 15:02:00+00:00,7128.75,2018-03-13 16:04:00+00:00,7080.0893,target,9.7321,7148.2143,7080.0893,48.6607,2.5,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-13 23:00:00+00:00,2018-03-13 23:02:00+00:00,2764.5,2018-03-14 03:02:00+00:00,2758.25,time_exit,5.5179,2753.4643,2792.0893,-6.25,-0.5663,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-14 04:00:00+00:00,2018-03-14 04:03:00+00:00,2762.75,2018-03-14 08:03:00+00:00,2773.75,time_exit,2.4241,2757.9018,2774.8705,11.0,2.2689,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-14 04:00:00+00:00,2018-03-14 04:17:00+00:00,7031.5,2018-03-14 07:58:00+00:00,7069.8705,target,7.6741,7016.1518,7069.8705,38.3705,2.5,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-03-14 15:00:00+00:00,2018-03-14 15:03:00+00:00,2762.5,2018-03-14 19:03:00+00:00,2751.75,time_exit,3.7098,2769.9196,2743.9509,10.75,1.4489,Sweep reversed (filtered),15.0
primary_2tick,2018,NQ.c.0,low,short,2018-03-14 15:00:00+00:00,2018-03-14 15:03:00+00:00,7057.5,2018-03-14 19:03:00+00:00,7044.0,time_exit,12.8571,7083.2143,6993.2143,13.5,0.525,Sweep reversed (filtered),15.0
primary_2tick,2018,ES.c.0,bullish,long,2018-03-14 23:00:00+00:00,2018-03-14 23:03:00+00:00,2753.25,2018-03-15 00:43:00+00:00,2741.3929,stop,5.6786,2741.8929,2781.6429,-11.8571,-1.044,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-14 23:00:00+00:00,2018-03-14 23:04:00+00:00,7041.0,2018-03-15 03:03:00+00:00,7046.25,time_exit,17.3571,7075.7143,6954.2143,-5.25,-0.1512,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-15 04:00:00+00:00,2018-03-15 04:02:00+00:00,2754.25,2018-03-15 08:02:00+00:00,2756.0,time_exit,3.0,2748.25,2769.25,1.75,0.2917,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-15 04:00:00+00:00,2018-03-15 04:02:00+00:00,7042.0,2018-03-15 08:01:00+00:00,7047.5,time_exit,9.0,7024.0,7087.0,5.5,0.3056,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-15 08:00:00+00:00,2018-03-15 08:05:00+00:00,7046.75,2018-03-15 12:04:00+00:00,7029.75,time_exit,6.4018,7059.5536,7014.7411,17.0,1.3278,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-03-15 17:00:00+00:00,2018-03-15 17:04:00+00:00,2753.5,2018-03-15 20:59:00+00:00,2754.5,time_exit,3.9911,2761.4821,2733.5446,-1.0,-0.1253,Sweep reversed (filtered),17.0
primary_2tick,2018,NQ.c.0,low,short,2018-03-15 18:00:00+00:00,2018-03-15 18:07:00+00:00,7016.5,2018-03-15 20:07:00+00:00,7044.0804,stop,13.5402,7043.5804,6948.7991,-27.5804,-1.0185,Sweep reversed (filtered),18.0
primary_2tick,2018,ES.c.0,bearish,short,2018-03-16 00:00:00+00:00,2018-03-16 00:03:00+00:00,2753.75,2018-03-16 04:03:00+00:00,2749.0,time_exit,3.2277,2760.2054,2737.6116,4.75,0.7358,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-16 00:00:00+00:00,2018-03-16 00:10:00+00:00,7051.75,2018-03-16 04:09:00+00:00,7040.5,time_exit,10.2054,7072.1607,7000.7232,11.25,0.5512,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-16 04:00:00+00:00,2018-03-16 04:10:00+00:00,2750.25,2018-03-16 08:10:00+00:00,2748.5,time_exit,1.8616,2746.5268,2759.558,-1.75,-0.47,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-16 04:00:00+00:00,2018-03-16 04:13:00+00:00,7037.5,2018-03-16 08:10:00+00:00,7037.0,time_exit,5.1696,7027.1607,7063.3482,-0.5,-0.0484,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-16 08:00:00+00:00,2018-03-16 08:10:00+00:00,7038.0,2018-03-16 12:10:00+00:00,7042.25,time_exit,4.9554,7028.0893,7062.7768,4.25,0.4288,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-18 23:00:00+00:00,2018-03-18 23:02:00+00:00,2754.0,2018-03-19 01:02:00+00:00,2748.4375,stop,2.5312,2748.9375,2766.6562,-5.5625,-1.0988,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-18 23:00:00+00:00,2018-03-18 23:02:00+00:00,7038.5,2018-03-19 00:58:00+00:00,7025.9732,stop,6.0134,7026.4732,7068.567,-12.5268,-1.0416,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-19 02:00:00+00:00,2018-03-19 02:02:00+00:00,2750.0,2018-03-19 06:02:00+00:00,2747.5,time_exit,2.6518,2744.6964,2763.2589,-2.5,-0.4714,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-19 07:00:00+00:00,2018-03-19 07:03:00+00:00,6985.75,2018-03-19 08:20:00+00:00,6970.1161,stop,7.567,6970.6161,7023.5848,-15.6339,-1.033,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-19 07:00:00+00:00,2018-03-19 07:04:00+00:00,2747.25,2018-03-19 08:18:00+00:00,2742.8929,stop,1.9286,2743.3929,2756.8929,-4.3571,-1.1296,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-20 00:00:00+00:00,2018-03-20 00:02:00+00:00,2719.25,2018-03-20 04:02:00+00:00,2722.5,time_exit,5.558,2708.1339,2747.0402,3.25,0.2924,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-20 00:00:00+00:00,2018-03-20 00:02:00+00:00,6886.75,2018-03-20 04:02:00+00:00,6887.0,time_exit,18.4152,6849.9196,6978.8259,0.25,0.0068,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-20 04:00:00+00:00,2018-03-20 04:03:00+00:00,2723.25,2018-03-20 08:03:00+00:00,2722.75,time_exit,2.3839,2718.4821,2735.1696,-0.5,-0.1049,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-20 04:00:00+00:00,2018-03-20 04:03:00+00:00,6888.25,2018-03-20 08:03:00+00:00,6894.5,time_exit,9.3482,6869.5536,6934.9911,6.25,0.3343,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-20 10:00:00+00:00,2018-03-20 10:02:00+00:00,6887.5,2018-03-20 11:31:00+00:00,6927.0759,target,7.9152,6871.6696,6927.0759,39.5759,2.5,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-20 11:00:00+00:00,2018-03-20 11:03:00+00:00,2725.5,2018-03-20 13:25:00+00:00,2719.8304,stop,2.5848,2720.3304,2738.4241,-5.6696,-1.0967,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-20 23:00:00+00:00,2018-03-20 23:03:00+00:00,6908.0,2018-03-21 03:03:00+00:00,6920.0,time_exit,13.875,6935.75,6838.625,-12.0,-0.4324,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-03-20 23:00:00+00:00,2018-03-20 23:05:00+00:00,2721.5,2018-03-21 03:05:00+00:00,2726.5,time_exit,3.6161,2728.7321,2703.4196,-5.0,-0.6914,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-03-21 04:00:00+00:00,2018-03-21 04:02:00+00:00,2725.25,2018-03-21 08:02:00+00:00,2724.25,time_exit,1.2857,2727.8214,2718.8214,1.0,0.3889,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-21 04:00:00+00:00,2018-03-21 04:07:00+00:00,6918.25,2018-03-21 08:07:00+00:00,6910.0,time_exit,4.7277,6927.7054,6894.6116,8.25,0.8725,OB strict,
primary_2tick,2018,NQ.c.0,low,short,2018-03-21 11:00:00+00:00,2018-03-21 11:02:00+00:00,6892.5,2018-03-21 14:02:00+00:00,6905.75,stop,6.375,6905.25,6860.625,-13.25,-1.0392,Sweep reversed (filtered),11.0
primary_2tick,2018,ES.c.0,low,short,2018-03-21 12:00:00+00:00,2018-03-21 12:05:00+00:00,2720.25,2018-03-21 15:34:00+00:00,2725.0357,stop,2.1429,2724.5357,2709.5357,-4.7857,-1.1167,Sweep reversed (filtered),12.0
primary_2tick,2018,NQ.c.0,high,long,2018-03-21 15:00:00+00:00,2018-03-21 15:02:00+00:00,6899.75,2018-03-21 18:41:00+00:00,6878.1161,stop,10.567,6878.6161,6952.5848,-21.6339,-1.0237,Sweep reversed (filtered),15.0
primary_2tick,2018,ES.c.0,bearish,short,2018-03-21 18:00:00+00:00,2018-03-21 18:02:00+00:00,2735.5,2018-03-21 18:50:00+00:00,2716.6161,target,3.7768,2743.0536,2716.6161,18.8839,2.5,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-21 19:00:00+00:00,2018-03-21 19:02:00+00:00,6885.0,2018-03-21 23:02:00+00:00,6884.5,time_exit,19.6429,6845.7143,6983.2143,-0.5,-0.0127,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-21 23:00:00+00:00,2018-03-21 23:03:00+00:00,2718.0,2018-03-22 03:03:00+00:00,2718.75,time_exit,6.1205,2705.7589,2748.6027,0.75,0.0613,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-21 23:00:00+00:00,2018-03-21 23:03:00+00:00,6885.75,2018-03-22 03:03:00+00:00,6891.75,time_exit,17.558,6850.6339,6973.5402,6.0,0.1709,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-03-22 04:00:00+00:00,2018-03-22 04:18:00+00:00,2719.5,2018-03-22 07:35:00+00:00,2709.3884,target,2.0223,2723.5446,2709.3884,10.1116,2.5,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-03-22 14:00:00+00:00,2018-03-22 14:02:00+00:00,2684.25,2018-03-22 14:14:00+00:00,2696.1071,stop,5.6786,2695.6071,2655.8571,-11.8571,-1.044,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,low,short,2018-03-22 14:00:00+00:00,2018-03-22 14:02:00+00:00,6784.5,2018-03-22 14:14:00+00:00,6821.375,stop,18.1875,6820.875,6693.5625,-36.875,-1.0137,Sweep reversed (filtered),14.0
primary_2tick,2018,ES.c.0,bullish,long,2018-03-22 16:00:00+00:00,2018-03-22 16:02:00+00:00,2668.5,2018-03-22 19:39:00+00:00,2654.5,stop,6.75,2655.0,2702.25,-14.0,-1.037,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-22 16:00:00+00:00,2018-03-22 16:02:00+00:00,6732.75,2018-03-22 20:02:00+00:00,6689.1518,stop,21.5491,6689.6518,6840.4955,-43.5982,-1.0116,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-23 04:00:00+00:00,2018-03-23 04:02:00+00:00,2628.0,2018-03-23 08:02:00+00:00,2642.5,time_exit,5.4777,2617.0446,2655.3884,14.5,1.3236,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-23 04:00:00+00:00,2018-03-23 04:02:00+00:00,6631.5,2018-03-23 08:02:00+00:00,6674.5,time_exit,16.5938,6598.3125,6714.4688,43.0,1.2957,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-23 12:00:00+00:00,2018-03-23 12:02:00+00:00,6677.0,2018-03-23 15:43:00+00:00,6646.6607,stop,14.9196,6647.1607,6751.5982,-30.3393,-1.0168,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-03-23 15:00:00+00:00,2018-03-23 15:02:00+00:00,2651.75,2018-03-23 18:51:00+00:00,2619.6071,target,6.4286,2664.6071,2619.6071,32.1429,2.5,Sweep reversed (filtered),15.0
primary_2tick,2018,ES.c.0,bullish,long,2018-03-25 23:00:00+00:00,2018-03-25 23:02:00+00:00,2596.75,2018-03-26 03:02:00+00:00,2608.75,time_exit,11.2634,2574.2232,2653.067,12.0,0.5327,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-25 23:00:00+00:00,2018-03-25 23:02:00+00:00,6542.75,2018-03-26 03:02:00+00:00,6592.25,time_exit,33.1205,6476.5089,6708.3527,49.5,0.7473,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-26 07:00:00+00:00,2018-03-26 07:05:00+00:00,2623.0,2018-03-26 11:05:00+00:00,2629.25,time_exit,3.75,2615.5,2641.75,6.25,0.8333,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-03-26 16:00:00+00:00,2018-03-26 16:03:00+00:00,2617.0,2018-03-26 18:54:00+00:00,2648.6741,target,6.3348,2604.3304,2648.6741,31.6741,2.5,Sweep reversed (filtered),16.0
primary_2tick,2018,NQ.c.0,high,long,2018-03-26 16:00:00+00:00,2018-03-26 16:03:00+00:00,6607.5,2018-03-26 18:29:00+00:00,6709.9107,target,20.4821,6566.5357,6709.9107,102.4107,2.5,Sweep reversed (filtered),16.0
primary_2tick,2018,ES.c.0,high,long,2018-03-26 19:00:00+00:00,2018-03-26 19:02:00+00:00,2647.25,2018-03-26 23:02:00+00:00,2659.5,time_exit,8.4777,2630.2946,2689.6384,12.25,0.7225,Sweep reversed (filtered),19.0
primary_2tick,2018,ES.c.0,bearish,short,2018-03-27 07:00:00+00:00,2018-03-27 07:02:00+00:00,2674.75,2018-03-27 11:02:00+00:00,2674.75,time_exit,2.6652,2680.0804,2661.4241,0.0,0.0,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-27 07:00:00+00:00,2018-03-27 07:02:00+00:00,6826.25,2018-03-27 07:17:00+00:00,6844.4821,stop,8.8661,6843.9821,6781.9196,-18.2321,-1.0282,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-27 12:00:00+00:00,2018-03-27 12:03:00+00:00,6828.75,2018-03-27 13:48:00+00:00,6775.4464,target,10.6607,6850.0714,6775.4464,53.3036,2.5,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-03-27 14:00:00+00:00,2018-03-27 14:02:00+00:00,2662.25,2018-03-27 15:42:00+00:00,2670.1429,stop,3.6964,2669.6429,2643.7679,-7.8929,-1.0676,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-27 14:00:00+00:00,2018-03-27 14:02:00+00:00,6793.5,2018-03-27 16:31:00+00:00,6732.6964,target,12.1607,6817.8214,6732.6964,60.8036,2.5,OB strict,
primary_2tick,2018,ES.c.0,bearish,short,2018-03-27 16:00:00+00:00,2018-03-27 16:03:00+00:00,2672.0,2018-03-27 18:47:00+00:00,2645.1473,target,5.3705,2682.7411,2645.1473,26.8527,2.5,OB strict,
primary_2tick,2018,NQ.c.0,bearish,short,2018-03-27 17:00:00+00:00,2018-03-27 17:02:00+00:00,6745.25,2018-03-27 18:30:00+00:00,6643.7991,target,20.2902,6785.8304,6643.7991,101.4509,2.5,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-03-27 19:00:00+00:00,2018-03-27 19:02:00+00:00,2635.25,2018-03-27 23:02:00+00:00,2613.0,time_exit,8.0491,2651.3482,2595.0045,22.25,1.3821,Sweep reversed (filtered),19.0
primary_2tick,2018,NQ.c.0,low,short,2018-03-27 19:00:00+00:00,2018-03-27 19:02:00+00:00,6617.0,2018-03-27 23:02:00+00:00,6545.75,time_exit,27.2277,6671.4554,6480.8616,71.25,1.3084,Sweep reversed (filtered),19.0
primary_2tick,2018,ES.c.0,bullish,long,2018-03-27 23:00:00+00:00,2018-03-27 23:06:00+00:00,2612.5,2018-03-28 03:06:00+00:00,2619.25,time_exit,8.8125,2594.875,2656.5625,6.75,0.383,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-27 23:00:00+00:00,2018-03-27 23:06:00+00:00,6541.75,2018-03-28 03:06:00+00:00,6567.5,time_exit,29.8795,6481.9911,6691.1473,25.75,0.4309,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-28 08:00:00+00:00,2018-03-28 08:02:00+00:00,2607.25,2018-03-28 12:02:00+00:00,2622.25,time_exit,5.4241,2596.4018,2634.3705,15.0,1.3827,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-28 08:00:00+00:00,2018-03-28 08:02:00+00:00,6504.5,2018-03-28 12:02:00+00:00,6572.25,time_exit,19.567,6465.3661,6602.3348,67.75,1.7312,OB strict,
primary_2tick,2018,ES.c.0,low,short,2018-03-28 14:00:00+00:00,2018-03-28 14:02:00+00:00,2617.5,2018-03-28 16:20:00+00:00,2632.3036,stop,7.1518,2631.8036,2581.7411,-14.8036,-1.035,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,low,short,2018-03-28 14:00:00+00:00,2018-03-28 14:02:00+00:00,6522.5,2018-03-28 18:02:00+00:00,6499.5,time_exit,29.5,6581.5,6375.0,23.0,0.3898,Sweep reversed (filtered),14.0
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-28 23:00:00+00:00,2018-03-28 23:04:00+00:00,6499.75,2018-03-29 03:04:00+00:00,6485.0,time_exit,37.058,6425.6339,6685.0402,-14.75,-0.199,OB strict,
primary_2tick,2018,ES.c.0,bullish,long,2018-03-29 04:00:00+00:00,2018-03-29 04:02:00+00:00,2607.0,2018-03-29 08:02:00+00:00,2611.5,time_exit,4.0982,2598.8036,2627.4911,4.5,0.549,OB strict,
primary_2tick,2018,NQ.c.0,bullish,long,2018-03-29 04:00:00+00:00,2018-03-29 04:02:00+00:00,6489.25,2018-03-29 08:02:00+00:00,6506.0,time_exit,11.9866,6465.2768,6549.183,16.75,0.6987,OB strict,
primary_2tick,2018,ES.c.0,high,long,2018-03-29 08:00:00+00:00,2018-03-29 08:03:00+00:00,2612.25,2018-03-29 12:03:00+00:00,2616.0,time_exit,3.7902,2604.6696,2631.2009,3.75,0.4947,Sweep reversed (filtered),8.0
primary_2tick,2018,NQ.c.0,high,long,2018-03-29 12:00:00+00:00,2018-03-29 12:05:00+00:00,6519.5,2018-03-29 13:36:00+00:00,6494.0625,stop,12.4688,6494.5625,6581.8438,-25.4375,-1.0201,Sweep reversed (filtered),12.0
