matrix,snapshot,side,label,n_filtered,n_folds_ok,gpu_mean_auc,gpu_min_auc,gpu_top_lift,gpu_base_rate,cpu_mean_auc,cpu_min_auc,cpu_top_lift,cpu_base_rate,delta_mean_auc,delta_top_lift,status,elapsed_s
ob_snapshots_xctx_strict,at_fire,all,label.strict.next_60m.ob_broken_through_continuation,46331,6,0.7969727007071122,0.7715527947646021,0.3720317215607733,0.18724402721542913,0.7972275684656474,0.7720345508793229,0.36470066532351725,0.18724402721542913,-0.00025486775853511556,0.007331056237256051,ok,14.9
ob_snapshots_xctx_strict,at_fire,bearish,label.strict.next_60m.ob_broken_through_continuation,24966,6,0.7934731531120586,0.7729600064505726,0.36734839275169756,0.19324360186932185,0.7944091566367707,0.7705880771918507,0.3494567935191999,0.19324360186932185,-0.0009360035247121257,0.017891599232497668,ok,9.4
ob_snapshots_xctx_strict,at_fire,all,label.strict.next_60m.ob_swept_and_recovered,46331,6,0.7982247119835112,0.7567913646754,0.13856925070448362,0.05435162569967772,0.7934905909467217,0.7534638335759268,0.1421758707583105,0.05435162569967772,0.004734121036789496,-0.003606620053826892,ok,11.5
ob_snapshots_xctx_strict,at_fire,bullish,label.strict.next_60m.ob_broken_through_continuation,21365,6,0.7843273917427633,0.7427991610452922,0.3511513431434808,0.1803253759981737,0.7849657923602985,0.7444271866674225,0.3512501606643858,0.1803253759981737,-0.0006384006175351731,-9.881752090501461e-05,ok,8.5
ob_snapshots_xctx_strict,at_fire,bullish,label.strict.next_60m.ob_swept_and_recovered,21365,6,0.7874183461272911,0.6976302187876355,0.14235658996775058,0.05578355794205797,0.781203078333808,0.7202052388598956,0.1505682114886919,0.05578355794205797,0.006215267793483137,-0.00821162152094132,ok,7.5
ob_snapshots_xctx_strict,at_fire,all,label.strict.next_240m.ob_broken_through_continuation,46331,6,0.7719494696343467,0.7469804844226848,0.3922359200030375,0.3801401163413109,0.7696453958032299,0.7371733557940278,0.3858091108119273,0.3801401163413109,0.0023040738311168596,0.006426809191110161,ok,14.1
ob_snapshots_xctx_strict,at_fire,all,label.strict.next_60m.ob_failed_immediately,46331,6,0.766298258770529,0.7561498524592977,0.3215048859163079,0.30631128338750074,0.7669276204345751,0.7561461668508392,0.3134922823728088,0.30631128338750074,-0.0006293616640460353,0.008012603543499086,ok,14.3
ob_snapshots_xctx_strict,at_fire,bearish,label.strict.next_240m.ob_broken_through_continuation,24966,6,0.7668058744578906,0.7337201529660489,0.3714515286713059,0.39402354938774314,0.7656095932153125,0.7339152468598433,0.36297188880188536,0.39402354938774314,0.00119628124257809,0.008479639869420519,ok,10.4
