test_year,signal_name,fire_ts,symbol,anchor_side,p_test,y_true,direction_rule
2025,ogap_gap_down_rejection,2025-05-18 22:00:00+00:00,ES.c.0,gap_down,0.9314,1,fixed_short
2025,ogap_gap_down_rejection,2025-05-18 22:00:00+00:00,NQ.c.0,gap_down,0.8986,1,fixed_short
2025,ogap_gap_down_rejection,2025-05-18 22:00:00+00:00,ES.c.0,gap_down,0.9314,1,fixed_short
2025,ogap_gap_down_rejection,2025-06-01 22:00:00+00:00,ES.c.0,gap_down,0.9099,1,fixed_short
2025,ogap_gap_down_rejection,2025-06-01 22:00:00+00:00,ES.c.0,gap_down,0.9099,1,fixed_short
2025,ogap_gap_down_rejection,2025-06-15 22:00:00+00:00,ES.c.0,gap_down,0.8795,1,fixed_short
2025,ogap_gap_down_rejection,2025-06-15 22:00:00+00:00,ES.c.0,gap_down,0.8795,1,fixed_short
2025,ogap_gap_down_rejection,2025-06-22 22:00:00+00:00,ES.c.0,gap_down,0.9009,1,fixed_short
2025,ogap_gap_down_rejection,2025-06-22 22:00:00+00:00,ES.c.0,gap_down,0.9009,1,fixed_short
2025,ogap_gap_down_rejection,2025-07-13 22:00:00+00:00,NQ.c.0,gap_down,0.8898,1,fixed_short
2025,ogap_gap_down_rejection,2025-07-13 22:00:00+00:00,ES.c.0,gap_down,0.9117,1,fixed_short
2025,ogap_gap_down_rejection,2025-07-13 22:00:00+00:00,NQ.c.0,gap_down,0.8898,1,fixed_short
2025,ogap_gap_down_rejection,2025-07-13 22:00:00+00:00,ES.c.0,gap_down,0.9117,1,fixed_short
2025,ogap_gap_down_rejection,2025-12-11 23:00:00+00:00,ES.c.0,gap_down,0.8799,1,fixed_short
2020,ogap_gap_up_rejection,2020-03-01 23:00:00+00:00,ES.c.0,gap_up,0.9165,1,fixed_long
2020,ogap_gap_up_rejection,2020-03-01 23:00:00+00:00,ES.c.0,gap_up,0.9165,1,fixed_long
2020,ogap_gap_up_rejection,2020-04-05 22:00:00+00:00,NQ.c.0,gap_up,0.9242,1,fixed_long
2020,ogap_gap_up_rejection,2020-04-05 22:00:00+00:00,NQ.c.0,gap_up,0.9242,1,fixed_long
