variant,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,high,long,2021-11-16 00:00:00+00:00,2021-11-16 00:03:00+00:00,4680.5000,2021-11-16 04:03:00+00:00,4682.7500,time_exit,4.5268,4671.4464,4703.1339,2.2500,0.2485
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-17 00:00:00+00:00,2021-11-17 00:02:00+00:00,16303.2500,2021-11-17 04:02:00+00:00,16281.0000,time_exit,17.7723,16267.7054,16392.1116,-22.2500,-0.6260
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,high,long,2021-11-17 00:00:00+00:00,2021-11-17 00:03:00+00:00,4698.7500,2021-11-17 04:03:00+00:00,4692.5000,time_exit,4.1786,4690.3929,4719.6429,-6.2500,-0.7479
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-17 07:00:00+00:00,2021-11-17 07:02:00+00:00,16294.2500,2021-11-17 11:02:00+00:00,16311.2500,time_exit,8.7723,16276.7054,16338.1116,17.0000,0.9690
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,high,long,2021-11-17 07:00:00+00:00,2021-11-17 07:02:00+00:00,4695.5000,2021-11-17 11:02:00+00:00,4693.7500,time_exit,1.9955,4691.5089,4705.4777,-1.7500,-0.4385
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-17 15:00:00+00:00,2021-11-17 15:03:00+00:00,16295.7500,2021-11-17 16:40:00+00:00,16363.6071,target,13.5714,16268.6071,16363.6071,67.8571,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-17 16:00:00+00:00,2021-11-17 16:03:00+00:00,16332.2500,2021-11-17 17:54:00+00:00,16295.2143,stop,18.5179,16295.2143,16424.8393,-37.0357,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,low,short,2021-11-17 23:00:00+00:00,2021-11-17 23:02:00+00:00,4686.2500,2021-11-18 03:02:00+00:00,4688.5000,time_exit,5.1964,4696.6429,4660.2679,-2.2500,-0.2165
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-17 23:00:00+00:00,2021-11-17 23:03:00+00:00,16329.5000,2021-11-18 03:03:00+00:00,16333.2500,time_exit,29.1161,16271.2679,16475.0804,3.7500,0.0644
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,low,short,2021-11-18 00:00:00+00:00,2021-11-18 00:02:00+00:00,4688.5000,2021-11-18 04:02:00+00:00,4689.5000,time_exit,4.5804,4697.6607,4665.5982,-1.0000,-0.1092
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-18 00:00:00+00:00,2021-11-18 00:04:00+00:00,16327.7500,2021-11-18 04:04:00+00:00,16342.5000,time_exit,25.1786,16277.3929,16453.6429,14.7500,0.2929
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-18 07:00:00+00:00,2021-11-18 07:05:00+00:00,16354.0000,2021-11-18 08:20:00+00:00,16386.0759,target,6.4152,16341.1696,16386.0759,32.0759,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,high,long,2021-11-18 09:00:00+00:00,2021-11-18 09:02:00+00:00,4701.0000,2021-11-18 10:05:00+00:00,4697.3304,stop,1.8348,4697.3304,4710.1741,-3.6696,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,high,long,2021-11-18 08:00:00+00:00,2021-11-18 08:02:00+00:00,4694.7500,2021-11-18 09:03:00+00:00,4702.8527,target,1.6205,4691.5089,4702.8527,8.1027,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,low,short,2021-11-18 14:00:00+00:00,2021-11-18 14:03:00+00:00,4697.5000,2021-11-18 15:09:00+00:00,4684.9107,target,2.5179,4702.5357,4684.9107,12.5893,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,low,short,2021-11-18 15:00:00+00:00,2021-11-18 15:07:00+00:00,4691.0000,2021-11-18 15:12:00+00:00,4675.7321,target,3.0536,4697.1071,4675.7321,15.2679,2.5000
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-18 15:00:00+00:00,2021-11-18 15:04:00+00:00,16394.5000,2021-11-18 15:10:00+00:00,16358.7500,stop,17.8750,16358.7500,16483.8750,-35.7500,-1.0000
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,high,long,2021-11-18 16:00:00+00:00,2021-11-18 16:02:00+00:00,4680.0000,2021-11-18 20:02:00+00:00,4699.5000,time_exit,5.7321,4668.5357,4708.6607,19.5000,1.7009
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-18 23:00:00+00:00,2021-11-18 23:06:00+00:00,16494.2500,2021-11-19 03:06:00+00:00,16563.2500,time_exit,35.9062,16422.4375,16673.7812,69.0000,0.9608
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,high,long,2021-11-18 23:00:00+00:00,2021-11-18 23:06:00+00:00,4703.5000,2021-11-19 03:06:00+00:00,4718.5000,time_exit,6.7768,4689.9464,4737.3839,15.0000,1.1067
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-19 00:00:00+00:00,2021-11-19 00:03:00+00:00,16498.0000,2021-11-19 04:03:00+00:00,16574.2500,time_exit,28.7545,16440.4911,16641.7723,76.2500,1.3259
B_sweep_REVERSED,sweep_ob_confirm_all,2021,ES.c.0,high,long,2021-11-19 00:00:00+00:00,2021-11-19 00:03:00+00:00,4705.2500,2021-11-19 04:03:00+00:00,4720.0000,time_exit,5.4375,4694.3750,4732.4375,14.7500,1.3563
B_sweep_REVERSED,sweep_ob_confirm_all,2021,NQ.c.0,high,long,2021-11-19 07:00:00+00:00,2021-11-19 07:04:00+00:00,16562.7500,2021-11-19 09:59:00+00:00,16538.2143,stop,12.2679,16538.2143,16624.0893,-24.5357,-1.0000
