fire_ts,symbol,side,range_far,their_label,my_label,agree
2015-11-04 14:00:00+00:00,NQ.c.0,bearish,4718.0,1,1.0,True
2020-12-01 04:00:00+00:00,ES.c.0,bearish,3660.75,0,0.0,True
2023-01-30 08:00:00+00:00,ES.c.0,bearish,4077.0,0,0.0,True
2018-09-17 16:00:00+00:00,YM.c.0,bearish,26195.0,0,0.0,True
2019-05-16 02:00:00+00:00,YM.c.0,bullish,25554.0,0,0.0,True
2018-04-05 23:00:00+00:00,NQ.c.0,bearish,6613.75,0,0.0,True
2020-08-21 12:00:00+00:00,YM.c.0,bullish,27522.0,0,1.0,False
2020-10-25 23:00:00+00:00,NQ.c.0,bullish,11572.5,0,0.0,True
2017-05-10 07:00:00+00:00,NQ.c.0,bearish,5674.75,0,1.0,False
2023-01-27 04:00:00+00:00,NQ.c.0,bearish,12063.5,0,0.0,True
2023-01-17 00:00:00+00:00,YM.c.0,bullish,34370.0,0,0.0,True
2024-10-17 15:00:00+00:00,NQ.c.0,bearish,20560.75,0,0.0,True
2016-04-27 15:00:00+00:00,YM.c.0,bullish,17839.0,0,0.0,True
2025-01-14 11:00:00+00:00,NQ.c.0,bearish,21066.25,0,1.0,False
2021-02-12 15:00:00+00:00,NQ.c.0,bullish,13683.25,0,1.0,False
2022-12-22 07:00:00+00:00,NQ.c.0,bearish,11361.0,1,1.0,True
2025-02-12 14:00:00+00:00,ES.c.0,bullish,6024.5,0,1.0,False
2016-04-01 04:00:00+00:00,NQ.c.0,bearish,4463.5,0,0.0,True
2018-12-19 00:00:00+00:00,NQ.c.0,bullish,6440.0,0,0.0,True
2015-08-21 07:00:00+00:00,NQ.c.0,bullish,4330.75,0,0.0,True
2025-07-28 23:00:00+00:00,NQ.c.0,bullish,23455.0,0,0.0,True
2019-07-24 00:00:00+00:00,NQ.c.0,bearish,7954.0,1,0.0,False
2024-05-01 12:00:00+00:00,NQ.c.0,bullish,17466.0,1,1.0,True
2023-01-04 00:00:00+00:00,YM.c.0,bullish,33218.0,0,0.0,True
2021-05-27 12:00:00+00:00,ES.c.0,bullish,4187.5,0,0.0,True
2018-12-03 00:00:00+00:00,ES.c.0,bearish,2809.75,0,0.0,True
2020-04-09 15:00:00+00:00,ES.c.0,bearish,2803.5,0,0.0,True
2023-12-27 08:00:00+00:00,NQ.c.0,bearish,17097.5,0,0.0,True
2016-10-10 15:00:00+00:00,ES.c.0,bearish,2163.5,0,0.0,True
2020-07-20 23:00:00+00:00,YM.c.0,bearish,26647.0,1,0.0,False
2025-10-03 16:00:00+00:00,YM.c.0,bearish,47273.0,0,1.0,False
2019-01-28 18:00:00+00:00,NQ.c.0,bullish,6652.0,0,0.0,True
2024-04-15 23:00:00+00:00,ES.c.0,bullish,5094.25,0,0.0,True
2015-09-17 16:00:00+00:00,YM.c.0,bearish,16704.0,0,1.0,False
2023-10-12 04:00:00+00:00,YM.c.0,bearish,34061.0,1,1.0,True
2024-10-24 04:00:00+00:00,NQ.c.0,bullish,20079.0,0,0.0,True
2025-11-18 00:00:00+00:00,NQ.c.0,bullish,24754.25,0,0.0,True
2016-08-31 07:00:00+00:00,NQ.c.0,bullish,4775.0,1,1.0,True
2015-08-03 08:00:00+00:00,ES.c.0,bearish,2102.5,0,0.0,True
2023-08-10 04:00:00+00:00,YM.c.0,bullish,35131.0,0,0.0,True
2025-01-13 12:00:00+00:00,YM.c.0,bullish,42223.0,0,1.0,False
2019-10-03 23:00:00+00:00,NQ.c.0,bearish,7661.5,0,0.0,True
2021-06-22 16:00:00+00:00,YM.c.0,bearish,33793.0,0,1.0,False
2016-04-28 13:00:00+00:00,YM.c.0,bullish,17820.0,0,0.0,True
2025-08-12 00:00:00+00:00,YM.c.0,bullish,44056.0,0,0.0,True
2023-08-15 23:00:00+00:00,YM.c.0,bullish,34994.0,1,0.0,False
2021-04-13 12:00:00+00:00,ES.c.0,bullish,4101.25,0,0.0,True
2015-03-25 07:00:00+00:00,YM.c.0,bullish,17937.0,0,1.0,False
2018-12-12 14:00:00+00:00,NQ.c.0,bearish,6824.25,1,0.0,False
2016-01-25 04:00:00+00:00,ES.c.0,bearish,1904.25,0,0.0,True
2020-02-18 16:00:00+00:00,ES.c.0,bullish,3367.25,0,1.0,False
2022-04-12 07:00:00+00:00,ES.c.0,bullish,4383.25,0,1.0,False
2024-10-17 23:00:00+00:00,ES.c.0,bearish,5893.75,0,0.0,True
2024-01-12 09:00:00+00:00,NQ.c.0,bearish,16975.75,0,0.0,True
2016-11-08 10:00:00+00:00,YM.c.0,bearish,18189.0,0,1.0,False
2021-05-06 08:00:00+00:00,YM.c.0,bearish,34179.0,1,1.0,True
2024-08-19 04:00:00+00:00,ES.c.0,bearish,5593.75,0,0.0,True
2015-06-10 23:00:00+00:00,YM.c.0,bearish,18021.0,0,0.0,True
2017-12-21 20:00:00+00:00,NQ.c.0,bearish,6520.75,0,0.0,True
2016-02-01 08:00:00+00:00,NQ.c.0,bearish,4263.25,0,0.0,True
2021-12-13 12:00:00+00:00,ES.c.0,bearish,4688.75,0,1.0,False
2015-08-03 08:00:00+00:00,ES.c.0,bearish,2102.5,0,0.0,True
2025-01-22 06:00:00+00:00,YM.c.0,bearish,44266.0,0,0.0,True
2025-12-11 23:00:00+00:00,ES.c.0,bearish,6909.25,0,1.0,False
2021-02-16 04:00:00+00:00,YM.c.0,bearish,31652.0,0,1.0,False
2019-01-31 04:00:00+00:00,YM.c.0,bearish,25018.0,0,0.0,True
2020-02-25 11:00:00+00:00,NQ.c.0,bullish,9070.25,0,0.0,True
2017-08-15 13:00:00+00:00,NQ.c.0,bearish,5916.25,0,1.0,False
2023-05-31 23:00:00+00:00,YM.c.0,bullish,32906.0,0,0.0,True
2024-09-19 00:00:00+00:00,NQ.c.0,bearish,19547.25,0,1.0,False
2018-06-21 09:00:00+00:00,NQ.c.0,bearish,7308.75,1,1.0,True
2017-03-23 23:00:00+00:00,NQ.c.0,bullish,5347.25,0,0.0,True
2021-03-31 16:00:00+00:00,ES.c.0,bearish,3976.75,0,1.0,False
2019-05-16 08:00:00+00:00,NQ.c.0,bullish,7518.0,0,1.0,False
2024-12-12 08:00:00+00:00,NQ.c.0,bearish,21764.75,0,1.0,False
2017-12-19 20:00:00+00:00,ES.c.0,bearish,2686.75,0,1.0,False
2021-07-01 08:00:00+00:00,NQ.c.0,bearish,14606.25,0,0.0,True
2023-05-04 00:00:00+00:00,YM.c.0,bullish,33245.0,0,0.0,True
2023-03-09 14:00:00+00:00,ES.c.0,bullish,4010.25,0,1.0,False
2020-04-20 00:00:00+00:00,ES.c.0,bullish,2842.0,0,0.0,True
2020-06-24 09:00:00+00:00,NQ.c.0,bearish,10145.75,0,1.0,False
2015-03-06 14:00:00+00:00,ES.c.0,bullish,2091.75,1,1.0,True
2022-02-09 04:00:00+00:00,YM.c.0,bearish,35452.0,1,1.0,True
2022-08-11 23:00:00+00:00,NQ.c.0,bullish,13318.5,1,0.0,False
2024-11-27 04:00:00+00:00,NQ.c.0,bearish,21008.75,0,0.0,True
2021-10-28 16:00:00+00:00,ES.c.0,bearish,4574.5,0,1.0,False
2025-11-06 19:00:00+00:00,YM.c.0,bullish,47151.0,1,1.0,True
2020-05-05 16:00:00+00:00,YM.c.0,bearish,23991.0,0,1.0,False
2018-06-13 07:00:00+00:00,NQ.c.0,bearish,7223.0,0,0.0,True
2017-08-10 04:00:00+00:00,ES.c.0,bullish,2466.0,1,0.0,False
2023-12-21 08:00:00+00:00,NQ.c.0,bullish,16837.5,0,0.0,True
2025-06-13 15:00:00+00:00,ES.c.0,bullish,5983.25,0,0.0,True
2024-05-02 13:00:00+00:00,ES.c.0,bearish,5067.5,0,1.0,False
2026-03-18 23:00:00+00:00,NQ.c.0,bullish,24300.0,0,0.0,True
2022-07-01 20:00:00+00:00,ES.c.0,bearish,3833.5,0,0.0,True
2021-05-31 20:00:00+00:00,NQ.c.0,bullish,13657.0,0,,
2023-07-11 04:00:00+00:00,YM.c.0,bearish,34171.0,0,0.0,True
2019-12-20 04:00:00+00:00,YM.c.0,bearish,28416.0,0,0.0,True
2017-08-15 13:00:00+00:00,NQ.c.0,bearish,5916.25,0,1.0,False
2026-03-04 04:00:00+00:00,YM.c.0,bullish,48291.0,0,0.0,True
2018-06-27 04:00:00+00:00,YM.c.0,bearish,24309.0,0,0.0,True
2023-08-17 23:00:00+00:00,YM.c.0,bullish,34488.0,0,0.0,True
2023-02-07 20:00:00+00:00,ES.c.0,bullish,4152.75,0,1.0,False
2022-03-01 00:00:00+00:00,YM.c.0,bearish,33941.0,0,0.0,True
2024-07-22 23:00:00+00:00,YM.c.0,bearish,40715.0,0,0.0,True
2015-03-17 10:00:00+00:00,ES.c.0,bearish,2072.0,0,1.0,False
2018-09-13 14:00:00+00:00,NQ.c.0,bearish,7579.75,1,0.0,False
2016-11-09 15:00:00+00:00,ES.c.0,bearish,2141.75,1,0.0,False
2018-06-05 16:00:00+00:00,YM.c.0,bullish,24710.0,0,0.0,True
2026-03-18 23:00:00+00:00,NQ.c.0,bullish,24300.0,0,0.0,True
2017-06-08 22:00:00+00:00,NQ.c.0,bearish,5888.75,0,0.0,True
2015-12-31 16:00:00+00:00,YM.c.0,bullish,17355.0,0,0.0,True
2018-04-11 04:00:00+00:00,ES.c.0,bearish,2663.0,0,0.0,True
2016-09-29 16:00:00+00:00,NQ.c.0,bearish,4841.25,0,1.0,False
2017-07-06 23:00:00+00:00,NQ.c.0,bullish,5595.0,0,0.0,True
2020-04-07 23:00:00+00:00,YM.c.0,bullish,22362.0,1,0.0,False
2022-07-25 02:00:00+00:00,YM.c.0,bullish,31805.0,0,1.0,False
2017-07-19 04:00:00+00:00,YM.c.0,bullish,21503.0,0,0.0,True
2021-03-11 00:00:00+00:00,ES.c.0,bearish,3907.75,0,0.0,True
2018-10-30 23:00:00+00:00,NQ.c.0,bearish,6849.25,0,0.0,True
2022-01-11 15:00:00+00:00,NQ.c.0,bullish,15475.0,0,0.0,True
2017-09-01 08:00:00+00:00,YM.c.0,bearish,21988.0,0,1.0,False
2020-07-09 15:00:00+00:00,YM.c.0,bullish,25489.0,0,1.0,False
2017-04-04 23:00:00+00:00,ES.c.0,bearish,2358.75,0,1.0,False
2024-04-09 16:00:00+00:00,YM.c.0,bullish,38873.0,0,0.0,True
2020-10-30 16:00:00+00:00,YM.c.0,bullish,26330.0,0,1.0,False
2023-05-23 15:00:00+00:00,NQ.c.0,bullish,13832.5,1,0.0,False
2022-06-01 15:00:00+00:00,NQ.c.0,bearish,12823.5,0,0.0,True
2016-09-13 00:00:00+00:00,NQ.c.0,bullish,4653.5,0,0.0,True
2018-03-13 07:00:00+00:00,ES.c.0,bullish,2784.75,0,0.0,True
2024-01-25 15:00:00+00:00,YM.c.0,bearish,38144.0,0,1.0,False
2024-01-26 04:00:00+00:00,YM.c.0,bearish,38219.0,0,0.0,True
2020-01-23 00:00:00+00:00,ES.c.0,bullish,3313.75,0,0.0,True
2016-12-23 00:00:00+00:00,YM.c.0,bullish,19856.0,0,0.0,True
2016-07-06 04:00:00+00:00,ES.c.0,bullish,2067.5,0,0.0,True
2021-11-18 08:00:00+00:00,YM.c.0,bullish,35834.0,0,0.0,True
2016-08-25 02:00:00+00:00,ES.c.0,bullish,2173.5,0,1.0,False
2025-07-06 23:00:00+00:00,ES.c.0,bullish,6295.5,0,0.0,True
2023-09-22 04:00:00+00:00,ES.c.0,bullish,4366.5,0,0.0,True
2015-06-09 15:00:00+00:00,ES.c.0,bullish,2072.75,0,0.0,True
2016-09-08 11:00:00+00:00,ES.c.0,bearish,2186.0,0,0.0,True
2025-01-16 01:00:00+00:00,NQ.c.0,bearish,21421.0,0,1.0,False
2017-01-16 08:00:00+00:00,YM.c.0,bullish,19776.0,1,1.0,True
2017-10-02 23:00:00+00:00,ES.c.0,bearish,2528.0,0,0.0,True
2022-06-28 00:00:00+00:00,YM.c.0,bearish,31695.0,0,0.0,True
2022-11-23 16:00:00+00:00,ES.c.0,bearish,4038.0,0,0.0,True
2019-10-01 15:00:00+00:00,NQ.c.0,bearish,7841.5,0,0.0,True
2018-09-18 23:00:00+00:00,YM.c.0,bearish,26317.0,0,0.0,True
2017-02-14 00:00:00+00:00,NQ.c.0,bearish,5261.0,0,0.0,True
2021-12-28 00:00:00+00:00,ES.c.0,bearish,4783.5,0,0.0,True
2015-09-21 07:00:00+00:00,NQ.c.0,bullish,4306.0,0,0.0,True
2016-10-06 08:00:00+00:00,NQ.c.0,bearish,4878.0,0,1.0,False
2018-05-04 02:00:00+00:00,ES.c.0,bullish,2624.0,0,1.0,False
2019-01-04 02:00:00+00:00,ES.c.0,bullish,2448.0,0,1.0,False
2021-02-24 01:00:00+00:00,NQ.c.0,bullish,13136.0,0,0.0,True
2019-11-14 00:00:00+00:00,ES.c.0,bearish,3096.5,1,0.0,False
2019-11-08 04:00:00+00:00,ES.c.0,bearish,3087.75,0,0.0,True
2016-07-15 14:00:00+00:00,YM.c.0,bearish,18464.0,0,0.0,True
2019-03-13 18:00:00+00:00,YM.c.0,bearish,25685.0,0,1.0,False
2016-10-21 15:00:00+00:00,ES.c.0,bullish,2127.25,0,0.0,True
2025-02-27 13:00:00+00:00,ES.c.0,bearish,5996.25,1,1.0,True
2024-02-15 00:00:00+00:00,NQ.c.0,bearish,17881.25,0,0.0,True
2023-08-18 15:00:00+00:00,ES.c.0,bullish,4353.25,0,0.0,True
2018-10-01 12:00:00+00:00,YM.c.0,bearish,26659.0,1,1.0,True
