fold_test_year,feature,gain
2020,xctx.n_itr_side_bullish_7d,15.156538009643555
2020,xctx.n_orb_side_bullish_7d,15.124109268188477
2020,xctx.n_fvg_side_bullish_7d,15.09206771850586
2020,xctx.minutes_since_last_smt_same_primary_7d,15.054889678955078
2020,xctx.minutes_since_last_fvg_side_bullish_24h,14.930602073669434
2020,regime.last_close_location_any_symbol_london_itr,14.827779769897461
2020,regime.last_true_range_pts_any_symbol_any_itr,14.794112205505371
2020,obgeom.range_width_pts_same_primary_any_side_fresh_below,14.751825332641602
2020,xctx.n_fvg_7d,14.68565559387207
2020,xctx.minutes_since_last_ogap_side_gap_up_7d,14.588488578796387
2020,xctx.n_fvg_side_bearish_24h,14.557717323303223
2020,liqgeom.age_min_swing_any_symbol_any_side_fresh_below,14.504643440246582
2020,xctx.n_fvg_same_primary_7d,14.480364799499512
2020,liqgeom.distance_pts_eql_any_symbol_high_horizon_expired_below,14.479500770568848
2020,xctx.minutes_since_last_tp_side_bullish_7d,14.468860626220703
2020,liqgeom.age_min_eql_any_symbol_high_horizon_expired_below,14.427301406860352
2020,fvggeom.age_min_same_primary_any_side_untouched_below,14.32658576965332
2020,fvggeom.width_pts_any_symbol_any_side_fully_filled_above,14.25259780883789
2020,liqgeom.age_min_eql_same_primary_high_horizon_expired_below,14.251008033752441
2020,xctx.minutes_since_last_eql_side_high_4h,14.233444213867188
2020,fvggeom.age_min_same_primary_bullish_tapped_below,14.144603729248047
2020,xctx.n_orb_side_bearish_7d,14.129816055297852
2020,ts.month,14.089167594909668
2020,liqgeom.age_min_any_source_same_primary_high_horizon_expired_below,14.082246780395508
2020,xctx.n_ob_side_bearish_7d,14.043999671936035
2020,liqgeom.distance_pts_swing_same_primary_any_side_fresh_above,14.039660453796387
2020,regime.last_true_range_pts_any_symbol_london_itr,14.01168441772461
2020,liqgeom.n_any_source_same_primary_high_close_taken_within_10pts,13.86681079864502
2020,fvggeom.age_min_any_symbol_bullish_closed_through_inside,13.778751373291016
2020,ts.year,13.746481895446777
2020,xctx.minutes_since_last_disp_24h,13.64023494720459
2020,xctx.n_fvg_side_bearish_7d,13.60848617553711
2020,xctx.minutes_since_last_tp_side_bullish_24h,13.517003059387207
2020,obgeom.body_width_pts_any_symbol_bearish_body_touched_above,13.421859741210938
2020,fvggeom.distance_pts_any_symbol_bullish_mid_filled_below,13.399758338928223
2020,fvggeom.distance_pts_any_symbol_bullish_untouched_below,13.393531799316406
2020,xctx.n_disp_7d,13.387730598449707
2020,fvggeom.distance_pts_any_symbol_bearish_untouched_above,13.312384605407715
2020,fvggeom.width_pts_same_primary_any_side_untouched_below,13.251031875610352
2020,liqgeom.age_min_any_source_same_primary_low_close_taken_above,13.22972297668457
2020,obgeom.age_min_any_symbol_bullish_invalidated_above,13.219894409179688
2020,liqgeom.spread_pts_eql_any_symbol_low_fresh_below,13.164504051208496
2020,fvggeom.age_min_same_primary_bullish_untouched_below,13.121500015258789
2020,liqgeom.n_swing_same_primary_low_close_taken_within_50pts,13.061427116394043
2020,regime.n_compression_7d_any_symbol_daily_itr,13.03965950012207
2020,fvggeom.width_pts_any_symbol_any_side_tapped_above,12.949671745300293
2020,fvggeom.n_any_symbol_bullish_untouched_within_10pts,12.943008422851562
2020,liqgeom.spread_pts_any_source_any_symbol_low_wick_taken_above,12.878532409667969
2020,obgeom.body_width_pts_any_symbol_any_side_body_filled_above,12.878518104553223
2020,xctx.n_eql_side_high_7d,12.862025260925293
2020,fvggeom.age_min_any_symbol_bullish_fully_filled_above,12.846603393554688
2020,liqgeom.age_min_any_source_any_symbol_any_side_fresh_above,12.559423446655273
2020,regime.last_close_location_any_symbol_asia_itr,12.497137069702148
2020,xctx.minutes_since_last_macro_24h,12.417311668395996
2020,xctx.n_vp_side_selling_7d,12.342317581176758
2020,obgeom.age_min_same_primary_bullish_invalidated_inside,12.30197811126709
2020,xctx.minutes_since_last_ogap_side_gap_down_7d,12.295674324035645
2020,xctx.minutes_since_last_eql_same_primary_24h,12.167498588562012
2020,fvggeom.width_pts_same_primary_bearish_fully_filled_below,12.142226219177246
2020,regime.last_is_compression_any_symbol_ny_itr,12.1381196975708
2020,fvggeom.age_min_any_symbol_any_side_closed_through_inside,12.135259628295898
2020,obgeom.body_width_pts_any_symbol_bearish_invalidated_above,12.122265815734863
2020,fvggeom.age_min_any_symbol_bearish_tapped_below,12.02685546875
2020,xctx.minutes_since_last_disp_side_bearish_7d,11.975449562072754
2020,fvggeom.age_min_any_symbol_any_side_tapped_above,11.968461990356445
2020,xctx.n_disp_24h,11.845879554748535
2020,liqgeom.age_min_any_source_any_symbol_any_side_wick_taken_above,11.778300285339355
2020,xctx.minutes_since_last_disp_side_bearish_24h,11.776151657104492
2020,fvggeom.width_pts_any_symbol_bearish_fully_filled_below,11.724515914916992
2020,fvggeom.width_pts_any_symbol_any_side_mid_filled_below,11.681941986083984
2020,regime.last_close_location_same_primary_weekly_itr,11.649209022521973
2020,fvggeom.width_pts_same_primary_bearish_untouched_above,11.639738082885742
2020,fvggeom.age_min_any_symbol_bullish_fully_filled_inside,11.573171615600586
2020,liqgeom.age_min_swing_same_primary_high_horizon_expired_below,11.53646183013916
2020,fvggeom.age_min_any_symbol_any_side_mid_filled_below,11.178892135620117
2020,obgeom.age_min_same_primary_bullish_body_filled_below,11.169403076171875
2020,regime.last_close_location_any_symbol_ny_itr,11.125528335571289
2020,xctx.n_fvp_side_selling_7d,11.075726509094238
2020,xctx.n_ogap_side_gap_down_24h,11.05097484588623
2020,liqgeom.age_min_eql_any_symbol_any_side_horizon_expired_below,10.814407348632812
2020,liqgeom.spread_pts_eql_any_symbol_any_side_fresh_above,10.808379173278809
2020,xctx.n_smt_7d,10.806734085083008
2020,fvggeom.age_min_any_symbol_bullish_tapped_above,10.670533180236816
2020,liqgeom.spread_pts_eql_any_symbol_any_side_fresh_below,10.654212951660156
2020,liqgeom.age_min_any_source_any_symbol_high_wick_taken_above,10.568553924560547
2020,fvggeom.age_min_any_symbol_bearish_closed_through_above,10.429544448852539
2020,xctx.minutes_since_last_smt_side_high_7d,10.342842102050781
2020,xctx.n_macro_24h,10.313514709472656
2020,liqgeom.distance_pts_eql_any_symbol_high_wick_taken_above,10.28735065460205
2020,xctx.n_fvg_side_bearish_4h,10.275711059570312
2020,obgeom.distance_pts_any_symbol_bullish_body_touched_above,10.210471153259277
2020,xctx.minutes_since_last_itr_side_doji_7d,10.173859596252441
2020,xctx.n_vp_side_balanced_7d,10.169530868530273
2020,liqgeom.age_min_eql_any_symbol_low_wick_taken_above,10.109045028686523
2020,regime.last_close_location_any_symbol_any_itr,10.07227611541748
2020,xctx.n_ob_same_primary_7d,10.009256362915039
2020,fvggeom.width_pts_same_primary_bearish_closed_through_inside,9.976967811584473
2020,liqgeom.distance_pts_any_source_same_primary_any_side_close_taken_below,9.955077171325684
