label,n_features_used,best_iteration,test_year,n_train,n_val,n_test,pos_train,pos_test,base_rate_test,auc_train,auc_val,auc_test,accuracy_test,majority_accuracy_test,top_bucket_n,top_bucket_rate,top_bucket_lift_vs_base
label.ob_confirmation.did_confirm,2904,78,2020,18946,4693,4634,18449,4520,0.9753992231333621,0.9436992162743931,0.8886369063754535,0.8542578792113025,0.9753992231333621,0.9753992231333621,464,1.0,0.024600776866637863
label.ob_confirmation.did_confirm,2908,141,2021,23639,4634,4867,23006,4737,0.9732895007191288,0.9650102267435146,0.866111628629095,0.9004010977411864,0.9730840353400452,0.9732895007191288,487,1.0,0.026710499280871214
label.ob_confirmation.did_confirm,2908,133,2022,28273,4867,4842,27526,4720,0.9748038000826105,0.9608264246892874,0.9044786541303325,0.8935034037232567,0.9748038000826105,0.9748038000826105,485,1.0,0.025196199917389528
label.ob_confirmation.did_confirm,2910,79,2023,33140,4842,4812,32263,4673,0.9711138819617623,0.9444427323030066,0.899847179772159,0.9227546274557499,0.9711138819617623,0.9711138819617623,482,1.0,0.028886118038237707
label.ob_confirmation.did_confirm,2910,137,2024,37982,4812,4806,36983,4665,0.970661672908864,0.9614731135970626,0.922549099603262,0.8954869900344348,0.970661672908864,0.970661672908864,481,1.0,0.02933832709113604
label.ob_confirmation.did_confirm,2910,138,2025,42794,4806,4757,41656,4617,0.9705696867773806,0.960773736635454,0.899026247976101,0.904930536217086,0.9705696867773806,0.9705696867773806,476,1.0,0.029430313222619353
