fold_test_year,feature,gain
2020,regime.last_close_location_any_symbol_ny_itr,17.751033782958984
2020,fvggeom.age_min_any_symbol_any_side_mid_filled_above,17.612564086914062
2020,xctx.n_fvg_1h,17.61098861694336
2020,fvggeom.age_min_same_primary_any_side_tapped_below,17.527565002441406
2020,liqgeom.distance_pts_eql_any_symbol_low_fresh_above,17.426828384399414
2020,ts.month,17.411088943481445
2020,obgeom.age_min_any_symbol_any_side_body_filled_above,17.37437629699707
2020,fvggeom.age_min_any_symbol_bearish_tapped_above,17.36697769165039
2020,obgeom.range_width_pts_any_symbol_any_side_body_touched_below,17.3248233795166
2020,obgeom.distance_pts_any_symbol_bearish_invalidated_above,17.321218490600586
2020,liqgeom.distance_pts_eql_same_primary_high_close_taken_above,17.309398651123047
2020,xctx.minutes_since_last_psp_side_bullish_7d,17.308544158935547
2020,fvggeom.width_pts_any_symbol_bullish_closed_through_inside,17.277029037475586
2020,liqgeom.age_min_eql_same_primary_high_close_taken_below,17.12714195251465
2020,ts.hour_of_day_utc,17.06642723083496
2020,xctx.n_vp_side_selling_24h,16.979053497314453
2020,sweep.month,16.926877975463867
2020,liqgeom.age_min_swing_any_symbol_any_side_horizon_expired_below,16.920509338378906
2020,regime.last_direction_bearish_any_symbol_ny_itr,16.800718307495117
2020,fvggeom.age_min_same_primary_bearish_closed_through_inside,16.779865264892578
2020,liqgeom.n_members_eql_same_primary_low_wick_taken_above,16.772430419921875
2020,xctx.n_eql_side_high_24h,16.743881225585938
2020,xctx.minutes_since_last_fvg_side_bullish_24h,16.70062255859375
2020,liqgeom.n_members_eql_any_symbol_high_wick_taken_below,16.647966384887695
2020,regime.last_range_pts_any_symbol_daily_itr,16.5884952545166
2020,regime.last_close_location_same_primary_ny_itr,16.549516677856445
2020,xctx.n_itr_side_bearish_7d,16.544273376464844
2020,xctx.n_macro_side_high_24h,16.50896453857422
2020,fvggeom.age_min_same_primary_bullish_tapped_below,16.40540313720703
2020,xctx.total_same_primary_events_1h,16.391828536987305
2020,fvggeom.age_min_any_symbol_bullish_closed_through_above,16.35824203491211
2020,liqgeom.distance_pts_eql_same_primary_any_side_wick_taken_below,16.29326820373535
2020,xctx.minutes_since_last_disp_4h,16.255537033081055
2020,regime.last_is_expansion_same_primary_weekly_itr,16.135848999023438
2020,regime.last_range_percentile_prev10_any_symbol_weekly_itr,16.096160888671875
2020,xctx.n_eql_7d,16.04731559753418
2020,liqgeom.distance_pts_any_source_same_primary_low_fresh_above,16.017366409301758
2020,obgeom.distance_pts_any_symbol_any_side_body_touched_above,16.000185012817383
2020,liqgeom.distance_pts_eql_same_primary_any_side_horizon_expired_above,15.978971481323242
2020,xctx.n_disp_side_bearish_24h,15.93854808807373
2020,obgeom.body_width_pts_any_symbol_bearish_invalidated_above,15.912219047546387
2020,xctx.n_smt_side_low_7d,15.911602020263672
2020,xctx.n_swing_side_low_1h,15.902490615844727
2020,liqgeom.age_min_swing_same_primary_any_side_close_taken_above,15.877734184265137
2020,obgeom.age_min_any_symbol_any_side_invalidated_inside,15.876319885253906
2020,fvggeom.age_min_any_symbol_any_side_tapped_above,15.852726936340332
2020,xctx.minutes_since_last_itr_side_doji_7d,15.828951835632324
2020,obgeom.age_min_same_primary_bullish_body_filled_below,15.824967384338379
2020,obgeom.body_width_pts_any_symbol_any_side_body_filled_below,15.770525932312012
2020,fvggeom.distance_pts_any_symbol_any_side_mid_filled_below,15.716042518615723
2020,xctx.n_orb_side_doji_7d,15.687299728393555
2020,sweep.ed.tracking_timeframe_4h,15.66819953918457
2020,obgeom.age_min_any_symbol_bullish_body_touched_below,15.658267974853516
2020,liqgeom.age_min_swing_same_primary_low_close_taken_below,15.60976505279541
2020,liqgeom.age_min_swing_any_symbol_high_fresh_below,15.578353881835938
2020,fvggeom.distance_pts_any_symbol_bullish_fully_filled_below,15.556000709533691
2020,fvggeom.age_min_any_symbol_any_side_closed_through_inside,15.481483459472656
2020,liqgeom.age_min_any_source_any_symbol_high_close_taken_below,15.44069766998291
2020,fvggeom.distance_pts_any_symbol_bearish_fully_filled_above,15.419879913330078
2020,liqgeom.n_any_source_same_primary_low_fresh_within_10pts,15.382598876953125
2020,xctx.n_ob_side_bullish_7d,15.37541389465332
2020,xctx.n_orb_side_bullish_7d,15.352030754089355
2020,fvggeom.age_min_same_primary_bullish_fully_filled_above,15.308082580566406
2020,xctx.n_ob_side_bearish_4h,15.250411987304688
2020,regime.last_range_pts_same_primary_any_itr,15.239513397216797
2020,xctx.minutes_since_last_orb_side_bearish_24h,15.204747200012207
2020,liqgeom.distance_pts_any_source_same_primary_low_close_taken_above,15.146625518798828
2020,xctx.n_fvg_side_bearish_4h,15.093831062316895
2020,liqgeom.age_min_swing_same_primary_low_fresh_above,15.00206470489502
2020,fvggeom.age_min_any_symbol_bullish_tapped_below,14.950448989868164
2020,liqgeom.distance_pts_swing_same_primary_low_close_taken_above,14.889656066894531
2020,regime.last_range_pts_any_symbol_london_itr,14.883709907531738
2020,xctx.minutes_since_last_disp_7d,14.877266883850098
2020,xctx.minutes_since_last_orb_side_bearish_7d,14.68846607208252
2020,xctx.n_disp_side_bearish_7d,14.641639709472656
2020,liqgeom.distance_pts_swing_same_primary_high_close_taken_below,14.603654861450195
2020,fvggeom.n_same_primary_any_side_untouched_within_25pts,14.52004623413086
2020,fvggeom.age_min_any_symbol_bullish_untouched_below,14.507465362548828
2020,regime.last_true_range_pts_any_symbol_weekly_itr,14.348997116088867
2020,sweep.event_type_pdl_1h,14.333892822265625
2020,obgeom.age_min_any_symbol_bullish_invalidated_above,14.32616901397705
2020,xctx.n_macro_side_medium_7d,14.222859382629395
2020,xctx.n_ogap_side_gap_up_24h,14.201139450073242
2020,fvggeom.width_pts_any_symbol_bearish_tapped_above,14.148249626159668
2020,fvggeom.age_min_any_symbol_bearish_mid_filled_above,14.133537292480469
2020,xctx.n_ogap_7d,14.088226318359375
2020,liqgeom.n_members_eql_any_symbol_high_fresh_above,14.078222274780273
2020,obgeom.age_min_any_symbol_bearish_body_touched_inside,14.005828857421875
2020,obgeom.age_min_same_primary_any_side_invalidated_below,13.96082878112793
2020,obgeom.distance_pts_any_symbol_bullish_body_touched_above,13.93045425415039
2020,liqgeom.age_min_any_source_same_primary_low_fresh_above,13.896041870117188
2020,liqgeom.age_min_swing_any_symbol_high_wick_taken_above,13.880772590637207
2020,liqgeom.spread_pts_eql_any_symbol_high_horizon_expired_below,13.691102981567383
2020,regime.last_range_percentile_prev10_same_primary_asia_itr,13.690251350402832
2020,xctx.n_tp_side_bullish_7d,13.54970645904541
2020,xctx.n_eql_side_high_7d,13.48875617980957
2020,liqgeom.n_members_eql_any_symbol_high_horizon_expired_below,13.430007934570312
2020,xctx.minutes_since_last_smt_side_high_7d,13.393669128417969
2020,xctx.n_fvg_7d,13.373270034790039
2020,xctx.n_swing_same_primary_7d,13.28088092803955
2020,xctx.minutes_since_last_tp_24h,13.155360221862793
2020,ts.day_of_week,13.139951705932617
2020,fvggeom.distance_pts_any_symbol_bearish_mid_filled_above,13.135393142700195
2020,fvggeom.width_pts_any_symbol_bullish_tapped_below,13.032588958740234
2020,obgeom.range_width_pts_same_primary_any_side_invalidated_below,12.968667030334473
2020,liqgeom.n_swing_same_primary_high_horizon_expired_within_25pts,12.92650032043457
2020,xctx.n_vp_side_balanced_7d,12.861224174499512
2020,fvggeom.distance_pts_same_primary_bearish_fully_filled_above,12.815069198608398
2020,obgeom.range_width_pts_any_symbol_any_side_body_touched_above,12.744182586669922
2020,xctx.minutes_since_last_fvg_side_bearish_24h,12.66270637512207
2020,fvggeom.width_pts_any_symbol_bearish_fully_filled_below,12.484552383422852
2020,fvggeom.distance_pts_same_primary_bearish_closed_through_above,12.397171020507812
2020,xctx.n_macro_7d,12.376415252685547
2020,liqgeom.distance_pts_swing_any_symbol_high_horizon_expired_below,12.329204559326172
2020,obgeom.age_min_any_symbol_bullish_fresh_above,12.324129104614258
