variant,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-04-20 22:00:00+00:00,2020-04-20 22:03:00+00:00,2812.2500,2020-04-21 01:24:00+00:00,2832.7946,stop,10.2723,2832.7946,2760.8884,-20.5446,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-04-23 22:00:00+00:00,2020-04-23 22:05:00+00:00,8586.7500,2020-04-24 02:05:00+00:00,8536.0000,time_exit,43.4732,8673.6964,8369.3839,50.7500,0.5837
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-04-23 22:00:00+00:00,2020-04-23 22:05:00+00:00,2780.7500,2020-04-24 02:05:00+00:00,2763.7500,time_exit,12.9911,2806.7321,2715.7946,17.0000,0.6543
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-04-29 22:00:00+00:00,2020-04-29 22:02:00+00:00,9086.5000,2020-04-30 02:02:00+00:00,9065.0000,time_exit,32.3036,9151.1071,8924.9821,21.5000,0.3328
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-04-29 22:00:00+00:00,2020-04-29 22:02:00+00:00,2950.7500,2020-04-30 02:02:00+00:00,2939.7500,time_exit,8.5848,2967.9196,2907.8259,11.0000,0.6407
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-04-30 22:00:00+00:00,2020-04-30 22:02:00+00:00,8828.0000,2020-05-01 02:02:00+00:00,8833.2500,time_exit,39.8571,8907.7143,8628.7143,-5.2500,-0.0659
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-04-30 22:00:00+00:00,2020-04-30 22:02:00+00:00,2864.5000,2020-05-01 02:02:00+00:00,2869.0000,time_exit,10.9955,2886.4911,2809.5223,-4.5000,-0.2046
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-03 22:00:00+00:00,2020-05-03 22:02:00+00:00,8617.5000,2020-05-04 02:02:00+00:00,8627.7500,time_exit,30.0134,8677.5268,8467.4330,-10.2500,-0.1708
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-03 22:00:00+00:00,2020-05-03 22:04:00+00:00,2792.7500,2020-05-04 02:04:00+00:00,2792.7500,time_exit,8.3438,2809.4375,2751.0312,0.0000,0.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-03 22:00:00+00:00,2020-05-03 22:02:00+00:00,8617.5000,2020-05-04 02:02:00+00:00,8627.7500,time_exit,30.0134,8677.5268,8467.4330,-10.2500,-0.1708
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-03 22:00:00+00:00,2020-05-03 22:04:00+00:00,2792.7500,2020-05-04 02:04:00+00:00,2792.7500,time_exit,8.3438,2809.4375,2751.0312,0.0000,0.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-04 22:00:00+00:00,2020-05-04 22:03:00+00:00,8811.0000,2020-05-05 01:38:00+00:00,8864.5179,stop,26.7589,8864.5179,8677.2054,-53.5179,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-04 22:00:00+00:00,2020-05-04 22:03:00+00:00,2829.0000,2020-05-05 01:35:00+00:00,2844.1875,stop,7.5938,2844.1875,2791.0312,-15.1875,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-05 22:00:00+00:00,2020-05-05 22:04:00+00:00,8942.7500,2020-05-06 02:04:00+00:00,8897.0000,time_exit,22.9420,8988.6339,8828.0402,45.7500,0.9971
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-05 22:00:00+00:00,2020-05-05 22:04:00+00:00,2862.5000,2020-05-06 02:04:00+00:00,2851.7500,time_exit,6.5223,2875.5446,2829.8884,10.7500,0.8241
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-06 22:00:00+00:00,2020-05-06 22:03:00+00:00,2836.7500,2020-05-07 02:03:00+00:00,2839.0000,time_exit,8.3571,2853.4643,2794.9643,-2.2500,-0.1346
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-07 22:00:00+00:00,2020-05-07 22:05:00+00:00,9111.0000,2020-05-08 00:00:00+00:00,9155.8929,stop,22.4464,9155.8929,8998.7679,-44.8929,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-07 22:00:00+00:00,2020-05-07 22:04:00+00:00,2882.0000,2020-05-08 00:00:00+00:00,2896.6786,stop,7.3393,2896.6786,2845.3036,-14.6786,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-10 22:00:00+00:00,2020-05-10 22:02:00+00:00,9181.7500,2020-05-10 23:00:00+00:00,9221.5804,stop,19.9152,9221.5804,9082.1741,-39.8304,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-10 22:00:00+00:00,2020-05-10 22:02:00+00:00,2917.5000,2020-05-10 23:01:00+00:00,2928.5357,stop,5.5179,2928.5357,2889.9107,-11.0357,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-10 22:00:00+00:00,2020-05-10 22:02:00+00:00,9181.7500,2020-05-10 23:00:00+00:00,9221.5804,stop,19.9152,9221.5804,9082.1741,-39.8304,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-10 22:00:00+00:00,2020-05-10 22:02:00+00:00,2917.5000,2020-05-10 23:01:00+00:00,2928.5357,stop,5.5179,2928.5357,2889.9107,-11.0357,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-14 22:00:00+00:00,2020-05-14 22:04:00+00:00,9089.0000,2020-05-15 02:04:00+00:00,9061.5000,time_exit,42.5223,9174.0446,8876.3884,27.5000,0.3234
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-14 22:00:00+00:00,2020-05-14 22:04:00+00:00,2846.7500,2020-05-15 02:04:00+00:00,2838.0000,time_exit,13.4732,2873.6964,2779.3839,8.7500,0.3247
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-18 22:00:00+00:00,2020-05-18 22:03:00+00:00,9327.7500,2020-05-19 02:03:00+00:00,9310.7500,time_exit,22.0446,9371.8393,9217.5268,17.0000,0.3856
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-19 22:00:00+00:00,2020-05-19 22:05:00+00:00,9285.5000,2020-05-20 01:21:00+00:00,9338.2946,stop,26.3973,9338.2946,9153.5134,-52.7946,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-19 22:00:00+00:00,2020-05-19 22:05:00+00:00,2912.2500,2020-05-20 00:57:00+00:00,2929.4464,stop,8.5982,2929.4464,2869.2589,-17.1964,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-24 22:00:00+00:00,2020-05-24 22:04:00+00:00,9403.5000,2020-05-24 22:43:00+00:00,9444.1071,stop,20.3036,9444.1071,9301.9821,-40.6071,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-24 22:00:00+00:00,2020-05-24 22:04:00+00:00,2952.0000,2020-05-24 22:42:00+00:00,2963.2768,stop,5.6384,2963.2768,2923.8080,-11.2768,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-24 22:00:00+00:00,2020-05-24 22:04:00+00:00,9403.5000,2020-05-24 22:43:00+00:00,9444.1071,stop,20.3036,9444.1071,9301.9821,-40.6071,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-24 22:00:00+00:00,2020-05-24 22:04:00+00:00,2952.0000,2020-05-24 22:42:00+00:00,2963.2768,stop,5.6384,2963.2768,2923.8080,-11.2768,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-25 22:00:00+00:00,2020-05-25 22:04:00+00:00,9510.0000,2020-05-26 00:50:00+00:00,9530.2500,stop,10.1250,9530.2500,9459.3750,-20.2500,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-26 22:00:00+00:00,2020-05-26 22:03:00+00:00,9400.5000,2020-05-27 01:17:00+00:00,9450.0000,stop,24.7500,9450.0000,9276.7500,-49.5000,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-26 22:00:00+00:00,2020-05-26 22:03:00+00:00,2990.7500,2020-05-27 01:16:00+00:00,3002.9375,stop,6.0938,3002.9375,2960.2812,-12.1875,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-27 22:00:00+00:00,2020-05-27 22:02:00+00:00,9433.5000,2020-05-28 02:02:00+00:00,9471.0000,time_exit,38.3170,9510.1339,9241.9152,-37.5000,-0.4893
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-27 22:00:00+00:00,2020-05-27 22:02:00+00:00,3035.2500,2020-05-28 02:02:00+00:00,3049.2500,time_exit,9.5893,3054.4286,2987.3036,-14.0000,-0.7300
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-28 22:00:00+00:00,2020-05-28 22:02:00+00:00,9448.0000,2020-05-29 02:02:00+00:00,9435.5000,time_exit,32.8527,9513.7054,9283.7366,12.5000,0.1902
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-28 22:00:00+00:00,2020-05-28 22:02:00+00:00,3034.5000,2020-05-29 02:02:00+00:00,3027.0000,time_exit,8.0223,3050.5446,2994.3884,7.5000,0.4674
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-31 22:00:00+00:00,2020-05-31 22:02:00+00:00,9496.2500,2020-06-01 02:02:00+00:00,9564.0000,time_exit,41.4643,9579.1786,9288.9286,-67.7500,-0.8170
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-31 22:00:00+00:00,2020-05-31 22:02:00+00:00,3025.2500,2020-06-01 02:02:00+00:00,3045.2500,time_exit,11.9330,3049.1161,2965.5848,-20.0000,-0.8380
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-05-31 22:00:00+00:00,2020-05-31 22:02:00+00:00,9496.2500,2020-06-01 02:02:00+00:00,9564.0000,time_exit,41.4643,9579.1786,9288.9286,-67.7500,-0.8170
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-05-31 22:00:00+00:00,2020-05-31 22:02:00+00:00,3025.2500,2020-06-01 02:02:00+00:00,3045.2500,time_exit,11.9330,3049.1161,2965.5848,-20.0000,-0.8380
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-01 22:00:00+00:00,2020-06-01 22:02:00+00:00,9589.2500,2020-06-02 02:02:00+00:00,9570.5000,time_exit,17.8259,9624.9018,9500.1205,18.7500,0.5259
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-01 22:00:00+00:00,2020-06-01 22:02:00+00:00,3052.7500,2020-06-02 02:02:00+00:00,3038.7500,time_exit,4.8214,3062.3929,3028.6429,14.0000,1.4519
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-03 22:00:00+00:00,2020-06-03 22:02:00+00:00,9676.5000,2020-06-04 02:02:00+00:00,9674.2500,time_exit,18.9107,9714.3214,9581.9464,2.2500,0.0595
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-04 22:00:00+00:00,2020-06-04 22:04:00+00:00,9641.2500,2020-06-05 02:04:00+00:00,9636.7500,time_exit,27.9241,9697.0982,9501.6295,4.5000,0.0806
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-04 22:00:00+00:00,2020-06-04 22:04:00+00:00,3114.0000,2020-06-05 02:04:00+00:00,3116.0000,time_exit,6.8705,3127.7411,3079.6473,-2.0000,-0.1455
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-09 22:00:00+00:00,2020-06-09 22:02:00+00:00,9965.0000,2020-06-10 02:02:00+00:00,10013.0000,time_exit,25.1384,10015.2768,9839.3080,-48.0000,-0.9547
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-09 22:00:00+00:00,2020-06-09 22:02:00+00:00,3206.2500,2020-06-10 00:57:00+00:00,3219.9643,stop,6.8571,3219.9643,3171.9643,-13.7143,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-10 22:00:00+00:00,2020-06-10 22:03:00+00:00,10096.0000,2020-06-11 02:03:00+00:00,10075.7500,time_exit,36.7098,10169.4196,9912.4509,20.2500,0.2758
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-10 22:00:00+00:00,2020-06-10 22:03:00+00:00,3185.7500,2020-06-11 02:03:00+00:00,3172.5000,time_exit,12.1205,3209.9911,3125.1473,13.2500,0.5466
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-11 22:00:00+00:00,2020-06-11 22:03:00+00:00,9627.2500,2020-06-12 02:03:00+00:00,9685.0000,time_exit,55.4062,9738.0625,9350.2188,-57.7500,-0.5212
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-11 22:00:00+00:00,2020-06-11 22:03:00+00:00,3015.2500,2020-06-12 02:03:00+00:00,3035.5000,time_exit,15.9375,3047.1250,2935.5625,-20.2500,-0.6353
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-14 22:00:00+00:00,2020-06-14 22:03:00+00:00,9554.5000,2020-06-15 02:03:00+00:00,9583.2500,time_exit,61.2455,9676.9911,9248.2723,-28.7500,-0.2347
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-14 22:00:00+00:00,2020-06-14 22:03:00+00:00,3003.0000,2020-06-15 02:03:00+00:00,2998.7500,time_exit,19.5134,3042.0268,2905.4330,4.2500,0.1089
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-14 22:00:00+00:00,2020-06-14 22:03:00+00:00,9554.5000,2020-06-15 02:03:00+00:00,9583.2500,time_exit,61.2455,9676.9911,9248.2723,-28.7500,-0.2347
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-14 22:00:00+00:00,2020-06-14 22:03:00+00:00,3003.0000,2020-06-15 02:03:00+00:00,2998.7500,time_exit,19.5134,3042.0268,2905.4330,4.2500,0.1089
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-15 22:00:00+00:00,2020-06-15 22:05:00+00:00,3083.7500,2020-06-16 02:05:00+00:00,3102.5000,time_exit,13.6339,3111.0179,3015.5804,-18.7500,-0.6876
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-16 22:00:00+00:00,2020-06-16 22:04:00+00:00,9951.2500,2020-06-17 02:04:00+00:00,9967.0000,time_exit,47.1964,10045.6429,9715.2679,-15.7500,-0.1669
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-16 22:00:00+00:00,2020-06-16 22:03:00+00:00,3121.7500,2020-06-17 02:03:00+00:00,3123.7500,time_exit,16.3527,3154.4554,3039.9866,-2.0000,-0.0612
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-17 22:00:00+00:00,2020-06-17 22:08:00+00:00,9988.7500,2020-06-18 02:08:00+00:00,9900.7500,time_exit,24.7634,10038.2768,9864.9330,88.0000,1.7768
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-17 22:00:00+00:00,2020-06-17 22:04:00+00:00,3113.7500,2020-06-18 02:04:00+00:00,3080.2500,time_exit,8.7054,3131.1607,3070.2232,33.5000,1.9241
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-18 22:00:00+00:00,2020-06-18 22:45:00+00:00,10013.5000,2020-06-19 02:45:00+00:00,10020.7500,time_exit,24.0804,10061.6607,9893.0982,-7.2500,-0.1505
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-18 22:00:00+00:00,2020-06-18 22:02:00+00:00,3112.0000,2020-06-18 23:34:00+00:00,3127.7232,stop,7.8616,3127.7232,3072.6920,-15.7232,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-21 22:00:00+00:00,2020-06-21 22:02:00+00:00,9870.5000,2020-06-21 22:03:00+00:00,9896.6696,stop,13.0848,9896.6696,9805.0759,-26.1696,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-21 22:00:00+00:00,2020-06-21 22:02:00+00:00,3040.0000,2020-06-22 00:15:00+00:00,3056.6339,stop,8.3170,3056.6339,2998.4152,-16.6339,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-21 22:00:00+00:00,2020-06-21 22:02:00+00:00,9870.5000,2020-06-21 22:03:00+00:00,9896.6696,stop,13.0848,9896.6696,9805.0759,-26.1696,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-21 22:00:00+00:00,2020-06-21 22:02:00+00:00,3040.0000,2020-06-22 00:15:00+00:00,3056.6339,stop,8.3170,3056.6339,2998.4152,-16.6339,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-24 22:00:00+00:00,2020-06-24 22:05:00+00:00,10020.0000,2020-06-25 02:05:00+00:00,9965.7500,time_exit,42.8839,10105.7679,9805.5804,54.2500,0.6325
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-24 22:00:00+00:00,2020-06-24 22:05:00+00:00,3051.5000,2020-06-25 02:05:00+00:00,3028.5000,time_exit,12.6964,3076.8929,2988.0179,23.0000,0.9058
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-25 22:00:00+00:00,2020-06-25 22:04:00+00:00,10095.0000,2020-06-26 02:04:00+00:00,10104.2500,time_exit,32.8661,10160.7321,9930.6696,-9.2500,-0.1407
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-25 22:00:00+00:00,2020-06-25 22:06:00+00:00,3072.2500,2020-06-26 02:06:00+00:00,3073.7500,time_exit,10.4598,3093.1696,3019.9509,-1.5000,-0.0717
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-28 22:00:00+00:00,2020-06-28 22:02:00+00:00,9783.5000,2020-06-29 01:15:00+00:00,9873.9018,stop,45.2009,9873.9018,9557.4955,-90.4018,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-28 22:00:00+00:00,2020-06-28 22:02:00+00:00,2986.5000,2020-06-29 01:14:00+00:00,3010.5268,stop,12.0134,3010.5268,2926.4330,-24.0268,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-28 22:00:00+00:00,2020-06-28 22:02:00+00:00,9783.5000,2020-06-29 01:15:00+00:00,9873.9018,stop,45.2009,9873.9018,9557.4955,-90.4018,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-06-28 22:00:00+00:00,2020-06-28 22:02:00+00:00,2986.5000,2020-06-29 01:14:00+00:00,3010.5268,stop,12.0134,3010.5268,2926.4330,-24.0268,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-06-29 22:00:00+00:00,2020-06-29 22:03:00+00:00,9979.2500,2020-06-30 02:03:00+00:00,10011.7500,time_exit,27.8036,10034.8571,9840.2321,-32.5000,-0.5845
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-07-02 22:00:00+00:00,2020-07-02 22:02:00+00:00,3124.5000,2020-07-03 02:02:00+00:00,3126.2500,time_exit,7.4598,3139.4196,3087.2009,-1.7500,-0.1173
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-07-07 22:00:00+00:00,2020-07-07 22:06:00+00:00,10537.7500,2020-07-08 02:06:00+00:00,10546.5000,time_exit,29.5312,10596.8125,10390.0938,-8.7500,-0.1481
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-07-07 22:00:00+00:00,2020-07-07 22:06:00+00:00,3137.7500,2020-07-08 01:33:00+00:00,3149.7500,stop,6.0000,3149.7500,3107.7500,-12.0000,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-07-16 22:00:00+00:00,2020-07-16 22:05:00+00:00,10524.2500,2020-07-17 02:05:00+00:00,10585.2500,time_exit,39.0536,10602.3571,10328.9821,-61.0000,-0.7810
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-07-19 22:00:00+00:00,2020-07-19 22:03:00+00:00,10637.5000,2020-07-20 02:03:00+00:00,10569.5000,time_exit,26.6518,10690.8036,10504.2411,68.0000,1.2757
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-07-19 22:00:00+00:00,2020-07-19 22:03:00+00:00,10637.5000,2020-07-20 02:03:00+00:00,10569.5000,time_exit,26.6518,10690.8036,10504.2411,68.0000,1.2757
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-07-21 22:00:00+00:00,2020-07-21 22:06:00+00:00,3250.2500,2020-07-22 02:06:00+00:00,3259.5000,time_exit,6.3348,3262.9196,3218.5759,-9.2500,-0.7301
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-08-05 22:00:00+00:00,2020-08-05 22:02:00+00:00,11087.0000,2020-08-06 01:23:00+00:00,11122.7054,stop,17.8527,11122.7054,10997.7366,-35.7054,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-08-05 22:00:00+00:00,2020-08-05 22:02:00+00:00,3315.7500,2020-08-06 00:22:00+00:00,3323.2768,stop,3.7634,3323.2768,3296.9330,-7.5268,-1.0000
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-08-06 22:00:00+00:00,2020-08-06 22:05:00+00:00,3342.7500,2020-08-07 02:05:00+00:00,3341.2500,time_exit,4.6071,3351.9643,3319.7143,1.5000,0.1628
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-08-09 22:00:00+00:00,2020-08-09 22:02:00+00:00,3339.2500,2020-08-10 02:02:00+00:00,3343.5000,time_exit,7.2054,3353.6607,3303.2232,-4.2500,-0.2949
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-08-09 22:00:00+00:00,2020-08-09 22:02:00+00:00,3339.2500,2020-08-10 02:02:00+00:00,3343.5000,time_exit,7.2054,3353.6607,3303.2232,-4.2500,-0.2949
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-08-10 22:00:00+00:00,2020-08-10 22:02:00+00:00,11070.0000,2020-08-11 02:02:00+00:00,11114.7500,time_exit,36.6696,11143.3393,10886.6518,-44.7500,-0.6102
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-08-10 22:00:00+00:00,2020-08-10 22:03:00+00:00,3351.0000,2020-08-11 02:03:00+00:00,3360.5000,time_exit,5.9732,3362.9464,3321.1339,-9.5000,-0.7952
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-08-12 22:00:00+00:00,2020-08-12 22:04:00+00:00,11120.0000,2020-08-13 02:04:00+00:00,11123.7500,time_exit,25.5804,11171.1607,10992.0982,-3.7500,-0.0733
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-08-12 22:00:00+00:00,2020-08-12 22:10:00+00:00,3369.7500,2020-08-13 02:10:00+00:00,3367.7500,time_exit,5.1161,3379.9821,3344.1696,2.0000,0.1955
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-08-13 22:00:00+00:00,2020-08-13 22:02:00+00:00,11187.7500,2020-08-14 02:02:00+00:00,11200.5000,time_exit,28.4062,11244.5625,11045.7188,-12.7500,-0.2244
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-08-13 22:00:00+00:00,2020-08-13 22:03:00+00:00,3371.0000,2020-08-14 02:03:00+00:00,3373.2500,time_exit,5.3839,3381.7679,3344.0804,-2.2500,-0.2090
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-08-16 22:00:00+00:00,2020-08-16 22:02:00+00:00,11154.0000,2020-08-17 02:02:00+00:00,11179.7500,time_exit,27.6027,11209.2054,11015.9866,-25.7500,-0.4664
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-08-16 22:00:00+00:00,2020-08-16 22:02:00+00:00,11154.0000,2020-08-17 02:02:00+00:00,11179.7500,time_exit,27.6027,11209.2054,11015.9866,-25.7500,-0.4664
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-08-17 22:00:00+00:00,2020-08-17 22:03:00+00:00,11285.5000,2020-08-18 02:03:00+00:00,11291.2500,time_exit,14.7589,11315.0179,11211.7054,-5.7500,-0.1948
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-08-26 22:00:00+00:00,2020-08-26 22:02:00+00:00,11974.5000,2020-08-27 02:02:00+00:00,11956.7500,time_exit,33.5223,12041.5446,11806.8884,17.7500,0.2647
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-08-26 22:00:00+00:00,2020-08-26 22:02:00+00:00,3477.0000,2020-08-27 02:02:00+00:00,3473.5000,time_exit,5.6250,3488.2500,3448.8750,3.5000,0.3111
B_all_no_consensus,ogap_gap_down_rejection,2020,ES.c.0,gap_down,short,2020-08-31 22:00:00+00:00,2020-08-31 22:02:00+00:00,3494.0000,2020-09-01 02:02:00+00:00,3504.0000,time_exit,6.3214,3506.6429,3462.3929,-10.0000,-0.7910
B_all_no_consensus,ogap_gap_down_rejection,2020,NQ.c.0,gap_down,short,2020-09-01 22:00:00+00:00,2020-09-01 22:02:00+00:00,12321.2500,2020-09-02 00:05:00+00:00,12372.7054,stop,25.7277,12372.7054,12192.6116,-51.4554,-1.0000
